method,seed,scenario_key,campaign_size,coordination_strength,tp,fp,tn,fn,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,weak_malicious_recovered,weak_benign_promoted,vehicle_precision,vehicle_recall,vehicle_f1,attacked_vehicles_recovered,benign_vehicles_incorrectly_included,campaign_detection_rate,campaign_precision,campaign_recall,campaign_f1,false_campaign_alert_rate,n_detected_campaign_clusters,n_ground_truth_campaigns,incorrect_campaign_merging,coordinated_events,runtime_graph_construction_sec,runtime_gnn_inference_sec,runtime_clustering_sec,runtime_total_sec,experiment,attack_strength,attacked_model_diversity,total_fleet_size,expected_total_nodes,descriptors_per_vehicle,graph_nodes,attacked_vehicle_count,platform_composition,within_model_attack_similarity,cross_model_attack_similarity,campaign_similarity,benign_cross_model_similarity,malicious_minus_benign_cross_sim,cross_model_edges,same_model_edges,cross_model_edge_percentage,graph_unique_undirected_edges,graph_pyg_stored_edges,graph_directed_status,graph_average_degree,graph_median_degree,graph_graph_density,graph_isolated_nodes,graph_isolated_node_percentage,graph_connected_components,graph_largest_component_size,graph_cross_vehicle_edges,graph_same_vehicle_edges,graph_cross_vehicle_edge_percentage,graph_similarity_threshold,graph_top_k_same_vehicle,graph_top_k_cross_vehicle,graph_graph_construction_time_sec,run_id,runtime_local_ids_sec
standard_gnn,71,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.7965333333333333,0.4659443395107318,0,80,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,23,0.0313899589818902,0.038228083983995,0.0023265839554369,1.149802667030599,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.10265562792725,200.8174652733805,200.05782591359116,95.12576722130238,105.69169805207808,0,0,0.0,965.0,1930.0,undirected_nx_bidirectional_pyg,9.65,11.5,0.04849246,21.0,10.5,30.0,100.0,195.0,770.0,20.2073,0.95,10.0,5.0,0.03099,campaign_size_corrected_strong_n10_standard_gnn_seed71_20260611T122900_701bd180,
descriptor_clustering,53,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2454857142857143,0.0819944654740873,25,94,0.25,1.0,0.4,5,15,1.0,0.0,1.0,0.0,1.0,2,1,0,35,0.0316883329651318,,0.0013991669984534,1.1033155409968458,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",13.238127259113469,13.214908639168645,12.500384868188746,1.8064680935622277,11.408440545606416,0,0,0.0,539.0,1078.0,undirected_nx_bidirectional_pyg,5.39,4.5,0.02708543,22.0,11.0,31.0,90.0,80.0,459.0,14.8423,0.95,10.0,5.0,0.031286,campaign_size_corrected_weak_n5_descriptor_clustering_seed53_20260611T123020_7c7c37af,
standard_gnn,83,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.8022,0.4915083182696631,0,80,0.5,1.0,0.6666666666666666,10,10,1.0,0.0,1.0,0.0,1.0,2,1,0,28,0.0308957920060493,0.0380794159718789,0.0024023330188356,1.230109290976543,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.2896364548218,201.04479226066587,200.32233922102023,95.96626059765494,105.07853166301092,0,0,0.0,969.0,1938.0,undirected_nx_bidirectional_pyg,9.69,12.5,0.04869347,22.0,11.0,36.0,100.0,202.0,767.0,20.8462,0.95,10.0,5.0,0.030491,campaign_size_corrected_strong_n10_standard_gnn_seed83_20260611T122905_5020b983,
fcgnn,11,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.8290666666666666,0.5090944093934857,0,72,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,25,0.0317117910017259,0.0421938330400735,0.0026914590271189,1.1639679579529911,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.35096056664227,201.25255463048595,200.46338950324716,97.09293229615388,104.15962233433208,0,0,0.0,962.0,1924.0,undirected_nx_bidirectional_pyg,9.62,12.0,0.04834171,21.0,10.5,32.0,100.0,239.0,723.0,24.8441,0.95,10.0,5.0,0.031328,campaign_size_corrected_strong_n10_fcgnn_seed11_20260611T122833_90e565a7,
standard_gnn,23,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.8073684210526315,0.2304732630436855,0,100,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0303807499585673,0.0309964170446619,0.0014838330098427,1.0798378750332631,campaign_size_corrected,strong,2,20,200,10,200,2,"Chevrolet=1,Hyundai=1",13.062333131708334,12.444172538076211,12.488658095525814,1.215649706027496,11.228522832048718,0,0,0.0,507.0,1014.0,undirected_nx_bidirectional_pyg,5.07,5.0,0.02547739,14.0,7.0,22.0,133.0,40.0,467.0,7.8895,0.95,10.0,5.0,0.030003,campaign_size_corrected_strong_n2_standard_gnn_seed23_20260611T122706_91c7d2b5,
descriptor_clustering,101,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.3212571428571428,0.0907830361663849,25,89,0.25,1.0,0.4,5,15,1.0,0.0,1.0,0.0,1.0,3,1,0,50,0.0310534160234965,,0.0013501250068657,1.1536623339634389,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",12.886079566618402,12.909917258143391,12.415492399783146,0.549302621583435,12.36061463655996,0,0,0.0,674.0,1348.0,undirected_nx_bidirectional_pyg,6.74,7.0,0.03386935,14.0,7.0,21.0,114.0,93.0,581.0,13.7982,0.95,10.0,5.0,0.030686,campaign_size_corrected_weak_n5_descriptor_clustering_seed101_20260611T123043_70578370,
standard_gnn,101,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.4005263157894737,0.0432562615120597,10,103,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0319239160162396,0.0327642089687287,0.0015951250097714,1.0931639169575649,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",12.587485232733332,12.638847909907463,12.421811613492094,-0.0089511030200272,12.647799012927493,0,0,0.0,573.0,1146.0,undirected_nx_bidirectional_pyg,5.73,5.0,0.02879397,19.0,9.5,27.0,132.0,55.0,518.0,9.5986,0.95,10.0,5.0,0.031551,campaign_size_corrected_weak_n2_standard_gnn_seed101_20260611T122959_f8d87c5b,
fcgnn,67,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2296,0.1639389887953379,50,77,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,37,0.033917166001629,0.0401542499894276,0.0022223330452106,1.172457000007853,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",13.10855817751316,13.119967832446047,12.433803239746602,3.2313382595564835,9.888629572889563,0,0,0.0,749.0,1498.0,undirected_nx_bidirectional_pyg,7.49,8.0,0.03763819,11.0,5.5,18.0,100.0,179.0,570.0,23.8985,0.95,10.0,5.0,0.033433,campaign_size_corrected_weak_n10_fcgnn_seed67_20260611T123114_6c8c96c6,
standard_gnn,71,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.8213157894736842,0.178911259126076,0,105,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0310141660156659,0.0272534159594215,0.0015194580191746,1.1673667500144802,campaign_size_corrected,strong,2,20,200,10,200,2,"Hyundai=1,Kia=1",12.401129269839362,12.41730489544279,11.381942598101736,1.598194684601112,10.81911021084168,0,0,0.0,446.0,892.0,undirected_nx_bidirectional_pyg,4.46,4.0,0.02241206,16.0,8.0,27.0,129.0,52.0,394.0,11.6592,0.95,10.0,5.0,0.030641,campaign_size_corrected_strong_n2_standard_gnn_seed71_20260611T122728_9c95cd3c,
standard_gnn,71,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2505142857142857,0.0827910976804808,25,86,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0304510000278241,0.0332267089979723,0.0015238340129144,1.111593334004283,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",11.989688453079046,12.002255438136189,11.300424434436165,2.051220329969326,9.951035108166865,0,0,0.0,519.0,1038.0,undirected_nx_bidirectional_pyg,5.19,4.0,0.0260804,16.0,8.0,27.0,102.0,98.0,421.0,18.8825,0.95,10.0,5.0,0.030038,campaign_size_corrected_weak_n5_standard_gnn_seed71_20260611T123031_b2d7ff9c,
standard_gnn,11,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2642,0.1705960169250554,50,81,0.5,1.0,0.6666666666666666,10,10,1.0,0.0,1.0,0.0,1.0,2,1,0,25,0.0331522499909624,0.0342869999585673,0.0023497919901274,1.1578640830121003,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",12.172190168224096,12.163536759477664,11.575663563599628,2.606972496040905,9.55656426343676,0,0,0.0,723.0,1446.0,undirected_nx_bidirectional_pyg,7.23,7.0,0.03633166,29.0,14.5,38.0,100.0,165.0,558.0,22.8216,0.95,10.0,5.0,0.032727,campaign_size_corrected_weak_n10_standard_gnn_seed11_20260611T123049_8d1f4a3b,
local_ids,67,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.7859333333333334,0.4749787527580166,0,67,0.5,1.0,0.6666666666666666,10,10,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.156704458000604,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.0660270140113,200.96278198606183,200.1894433707207,95.82356819067368,105.1392137953882,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_strong_n10_local_ids_seed67_20260611T122853_5d1238f3,0.0
fcgnn,83,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2116,0.1623421666328202,50,61,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,13,0.0318877919926308,0.0403089999454095,0.0023956249933689,1.1740270829759538,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",12.339301636056774,12.352843668248134,11.633867833256469,2.6732466992567843,9.67959696899135,0,0,0.0,700.0,1400.0,undirected_nx_bidirectional_pyg,7.0,7.5,0.03517588,17.0,8.5,28.0,100.0,183.0,517.0,26.1429,0.95,10.0,5.0,0.031515,campaign_size_corrected_weak_n10_fcgnn_seed83_20260611T123124_8b7ec2f2,
descriptor_clustering,67,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2608,0.083354060538911,25,95,0.25,1.0,0.4,5,15,1.0,0.0,1.0,0.0,1.0,4,1,0,68,0.0309772919863462,,0.0014265420031733,1.0699391250382178,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",10.21684701830419,10.137906092982115,9.637290949598384,2.479026519626366,7.658879573355751,0,0,0.0,565.0,1130.0,undirected_nx_bidirectional_pyg,5.65,5.0,0.02839196,18.0,9.0,27.0,86.0,85.0,480.0,15.0442,0.95,10.0,5.0,0.030496,campaign_size_corrected_weak_n5_descriptor_clustering_seed67_20260611T123025_7e454948,
local_ids,41,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.1848,0.1580798727285411,50,69,0.5,1.0,0.6666666666666666,10,10,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.1098338330048136,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",12.473520986246406,12.47813860128402,11.761515312688548,2.617366397999746,9.860772203284274,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_weak_n10_local_ids_seed41_20260611T123101_a1dcdf19,0.0
fcgnn,71,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.8213157894736842,0.178911259126076,0,105,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0300403339788317,0.030131709005218,0.0014699999592266,1.077993541955948,campaign_size_corrected,strong,2,20,200,10,200,2,"Hyundai=1,Kia=1",12.401129269839362,12.41730489544279,11.381942598101736,1.598194684601112,10.81911021084168,0,0,0.0,446.0,892.0,undirected_nx_bidirectional_pyg,4.46,4.0,0.02241206,16.0,8.0,27.0,129.0,52.0,394.0,11.6592,0.95,10.0,5.0,0.029685,campaign_size_corrected_strong_n2_fcgnn_seed71_20260611T122729_e4b0ea4a,
descriptor_clustering,11,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2642,0.1705960169250554,50,81,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,53,0.0333150830119848,,0.0016450830153189,1.1519686660030857,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",12.172190168224096,12.163536759477664,11.575663563599628,2.606972496040905,9.55656426343676,0,0,0.0,723.0,1446.0,undirected_nx_bidirectional_pyg,7.23,7.0,0.03633166,29.0,14.5,38.0,100.0,165.0,558.0,22.8216,0.95,10.0,5.0,0.032929,campaign_size_corrected_weak_n10_descriptor_clustering_seed11_20260611T123048_a73cacd8,
fcgnn,23,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.7806666666666666,0.4688946008467045,0,69,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,82,0.0336021250113844,0.0420032499823719,0.0023928339942358,1.245886499993503,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.2601454767049,200.98427056425655,200.48605009406367,95.66932533260903,105.31494523164751,0,0,0.0,1021.0,2042.0,undirected_nx_bidirectional_pyg,10.21,12.0,0.05130653,17.0,8.5,30.0,100.0,160.0,861.0,15.6709,0.95,10.0,5.0,0.033155,campaign_size_corrected_strong_n10_fcgnn_seed23_20260611T122837_ae3d10de,
fcgnn,11,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2553142857142857,0.0840237284465641,25,96,0.25,1.0,0.4,5,15,1.0,1.0,1.0,1.0,1.0,1,1,0,27,0.0321789170266129,0.0407625410007312,0.0022819170262664,1.1403811249765567,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",11.509406597816447,11.47920173848584,10.79184717755024,1.7969597561986288,9.682241982287213,0,0,0.0,562.0,1124.0,undirected_nx_bidirectional_pyg,5.62,5.0,0.02824121,30.0,15.0,40.0,98.0,94.0,468.0,16.726,0.95,10.0,5.0,0.031771,campaign_size_corrected_weak_n5_fcgnn_seed11_20260611T123004_4b405120,
local_ids,67,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.973421052631579,0.5,0,104,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.013782333000563,campaign_size_corrected,strong,2,20,200,10,200,2,"Chevrolet=1,Kia=1",13.040025968868637,13.04002596886864,13.040959938052966,4.149774510352262,8.890251458516378,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_strong_n2_local_ids_seed67_20260611T122721_503ec980,0.0
standard_gnn,71,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.84,0.3614170976272448,0,100,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.031649041979108,0.0341807500226423,0.0016142919776029,1.1051853749668226,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",12.096648986226468,11.859705264203177,10.837709968945346,3.612906508536364,8.246798755666813,0,0,0.0,689.0,1378.0,undirected_nx_bidirectional_pyg,6.89,5.0,0.03462312,13.0,6.5,22.0,107.0,121.0,568.0,17.5617,0.95,10.0,5.0,0.03127,campaign_size_corrected_strong_n5_standard_gnn_seed71_20260611T122813_7b1ba102,
fcgnn,37,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.7941333333333334,0.4738805763448731,0,76,0.5,1.0,0.6666666666666666,10,10,1.0,0.0,1.0,0.0,1.0,3,1,0,121,0.0339154580142349,0.0395789169706404,0.0027124169864691,1.1751842920202762,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",200.90739431389335,200.77605408684744,199.80884549124784,93.86608716770375,106.90996691914368,0,0,0.0,925.0,1850.0,undirected_nx_bidirectional_pyg,9.25,11.0,0.04648241,23.0,11.5,35.0,100.0,211.0,714.0,22.8108,0.95,10.0,5.0,0.033488,campaign_size_corrected_strong_n10_fcgnn_seed37_20260611T122842_d8e10da5,
descriptor_clustering,97,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.1935333333333333,0.1587331160432976,50,65,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,46,0.0307637500227428,,0.0015225419774651,1.2087122079683468,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",13.101742262832232,13.10650584943028,12.473171348940545,4.171104053455096,8.935401795975183,0,0,0.0,694.0,1388.0,undirected_nx_bidirectional_pyg,6.94,8.0,0.03487437,24.0,12.0,32.0,100.0,166.0,528.0,23.9193,0.95,10.0,5.0,0.030386,campaign_size_corrected_weak_n10_descriptor_clustering_seed97_20260611T123126_451939e5,
descriptor_clustering,53,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.9021052631578949,0.3962335235823607,0,109,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0308902079705148,,0.0014486250001937,1.0532405829872005,campaign_size_corrected,strong,2,20,200,10,200,2,"Chevrolet=1,Hyundai=1",13.883804354276862,13.69398790585964,12.703435685105442,1.0948293984929915,12.59915850736665,0,0,0.0,480.0,960.0,undirected_nx_bidirectional_pyg,4.8,4.0,0.0241206,19.0,9.5,28.0,114.0,40.0,440.0,8.3333,0.95,10.0,5.0,0.030529,campaign_size_corrected_strong_n2_descriptor_clustering_seed53_20260611T122718_c12a297a,
descriptor_clustering,67,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.7909714285714287,0.3345779998719629,0,80,0.25,1.0,0.4,5,15,1.0,1.0,1.0,1.0,1.0,1,1,0,14,0.030403374985326,,0.0013554579927586,1.077721042034682,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",13.991849981078678,13.85806244998428,13.113195093133218,5.448970454296258,8.409091995688023,0,0,0.0,713.0,1426.0,undirected_nx_bidirectional_pyg,7.13,6.0,0.03582915,14.0,7.0,22.0,65.0,126.0,587.0,17.6718,0.95,10.0,5.0,0.030028,campaign_size_corrected_strong_n5_descriptor_clustering_seed67_20260611T122807_1eb6d72b,
fcgnn,101,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2612666666666666,0.1704125161234083,50,72,0.5,1.0,0.6666666666666666,10,10,1.0,0.0,1.0,0.0,1.0,2,1,0,43,0.0319100830238312,0.0394038750091567,0.0025891670375131,1.169941917003598,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",13.09294152713618,13.093946695975726,12.44213097243523,2.050125295165484,11.04382140081024,0,0,0.0,762.0,1524.0,undirected_nx_bidirectional_pyg,7.62,9.0,0.03829146,13.0,6.5,22.0,100.0,158.0,604.0,20.7349,0.95,10.0,5.0,0.031505,campaign_size_corrected_weak_n10_fcgnn_seed101_20260611T123133_38292059,
standard_gnn,71,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2431333333333333,0.1674488139027956,50,67,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,10,0.0299418330541811,0.0339926670421846,0.0024178340099751,1.159116874972824,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",12.244051599492176,12.22088042127893,11.542741457836236,2.9879784688153346,9.232901952463594,0,0,0.0,656.0,1312.0,undirected_nx_bidirectional_pyg,6.56,7.0,0.03296482,13.0,6.5,22.0,100.0,156.0,500.0,23.7805,0.95,10.0,5.0,0.029571,campaign_size_corrected_weak_n10_standard_gnn_seed71_20260611T123118_56d799e4,
descriptor_clustering,41,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.1926315789473684,0.0321302910713802,10,107,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0294902499881573,,0.0013921660138294,1.0430749580264091,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",10.848683087662442,10.92916384209878,9.7178021090789,0.8527219366919816,10.076441905406798,0,0,0.0,516.0,1032.0,undirected_nx_bidirectional_pyg,5.16,4.0,0.02592965,14.0,7.0,24.0,74.0,46.0,470.0,8.9147,0.95,10.0,5.0,0.029122,campaign_size_corrected_weak_n2_descriptor_clustering_seed41_20260611T122931_2c6863f5,
local_ids,23,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.8300571428571428,0.3896175445821414,0,93,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.104482334048953,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",12.204286246662654,11.799374863790064,11.32477965291932,4.3756830974515335,7.42369176633853,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_strong_n5_local_ids_seed23_20260611T122748_b490a39d,0.0
local_ids,37,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.8984210526315789,0.404537100609327,0,99,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.0758932910393924,campaign_size_corrected,strong,2,20,200,10,200,2,"Chevrolet=1,Kia=1",8.103724895060395,7.949565900709347,7.200049253926502,-0.3216198008189117,8.271185701528259,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_strong_n2_local_ids_seed37_20260611T122708_ef3d88e6,0.0
standard_gnn,37,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2020571428571428,0.0783426232845703,25,83,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0310748330084607,0.0301554159959778,0.0014244159683585,1.184042583045084,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",12.122043213998053,12.151412612538005,11.405416240566282,1.7069595613117632,10.444453051226242,0,0,0.0,563.0,1126.0,undirected_nx_bidirectional_pyg,5.63,5.0,0.02829146,20.0,10.0,33.0,98.0,85.0,478.0,15.0977,0.95,10.0,5.0,0.030705,campaign_size_corrected_weak_n5_standard_gnn_seed37_20260611T123012_147c7494,
local_ids,41,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.8084666666666667,0.47719269389912,0,84,0.5,1.0,0.6666666666666666,10,10,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.0909572919481434,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.1696122475096,201.01300621728203,200.157414501968,96.43707101297672,104.57593520430532,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_strong_n10_local_ids_seed41_20260611T122843_1b3e0509,0.0
fcgnn,37,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.8984210526315789,0.404537100609327,0,99,0.1,1.0,0.1818181818181818,2,18,1.0,1.0,1.0,1.0,1.0,1,1,0,11,0.0304785839980468,0.0320304170018062,0.0020208749920129,1.1590231250156648,campaign_size_corrected,strong,2,20,200,10,200,2,"Chevrolet=1,Kia=1",8.103724895060395,7.949565900709347,7.200049253926502,-0.3216198008189117,8.271185701528259,0,0,0.0,489.0,978.0,undirected_nx_bidirectional_pyg,4.89,4.0,0.02457286,25.0,12.5,38.0,125.0,30.0,459.0,6.135,0.95,10.0,5.0,0.030117,campaign_size_corrected_strong_n2_fcgnn_seed37_20260611T122711_3fc6653e,
local_ids,101,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2612666666666666,0.1704125161234083,50,72,0.5,1.0,0.6666666666666666,10,10,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.100148707977496,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",13.09294152713618,13.093946695975726,12.44213097243523,2.050125295165484,11.04382140081024,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_weak_n10_local_ids_seed101_20260611T123130_ca0bb6c6,0.0
local_ids,71,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2505142857142857,0.0827910976804808,25,86,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.042900540982373,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",11.989688453079046,12.002255438136189,11.300424434436165,2.051220329969326,9.951035108166865,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_weak_n5_local_ids_seed71_20260611T123028_dfa915a2,0.0
descriptor_clustering,67,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.973421052631579,0.5,0,104,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0309687500121071,,0.0015555410063825,1.064769124961458,campaign_size_corrected,strong,2,20,200,10,200,2,"Chevrolet=1,Kia=1",13.040025968868637,13.04002596886864,13.040959938052966,4.149774510352262,8.890251458516378,0,0,0.0,587.0,1174.0,undirected_nx_bidirectional_pyg,5.87,5.0,0.02949749,18.0,9.0,27.0,114.0,75.0,512.0,12.7768,0.95,10.0,5.0,0.030539,campaign_size_corrected_strong_n2_descriptor_clustering_seed67_20260611T122722_ea78e395,
standard_gnn,41,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2229714285714286,0.0800098036781481,25,89,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0313648339943029,0.0331289999885484,0.0015048749628476,1.1460750839905811,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",10.811360036700355,10.805438114719262,10.05771141336665,1.5331207362750596,9.272317378444203,0,0,0.0,597.0,1194.0,undirected_nx_bidirectional_pyg,5.97,5.5,0.03,17.0,8.5,29.0,50.0,92.0,505.0,15.4104,0.95,10.0,5.0,0.030998,campaign_size_corrected_weak_n5_standard_gnn_seed41_20260611T123017_8d814b14,
