descriptor_id,vehicle_id,rank,neighbour_descriptor_id,neighbour_vehicle_id,cosine_similarity,same_vehicle
EVT-KIA-069511,Kia,6,EVT-KIA-069623,Kia,0.999381,1
EVT-KIA-069511,Kia,7,EVT-KIA-069524,Kia,0.999381,1
EVT-KIA-069511,Kia,8,EVT-KIA-070046,Kia,0.999342,1
EVT-KIA-069511,Kia,9,EVT-KIA-070071,Kia,0.999332,1
EVT-KIA-069511,Kia,10,EVT-KIA-070695,Kia,0.99931,1
EVT-KIA-069511,Kia,11,EVT-KIA-070726,Kia,0.999275,1
EVT-KIA-069511,Kia,12,EVT-KIA-069964,Kia,0.999275,1
EVT-KIA-069511,Kia,13,EVT-KIA-068759,Kia,0.999259,1
EVT-KIA-069511,Kia,14,EVT-KIA-069368,Kia,0.999204,1
EVT-KIA-069511,Kia,15,EVT-KIA-068883,Kia,0.999192,1
EVT-KIA-069512,Kia,1,EVT-KIA-071131,Kia,0.999682,1
EVT-KIA-069512,Kia,2,EVT-KIA-070614,Kia,0.999664,1
EVT-KIA-069512,Kia,3,EVT-KIA-068952,Kia,0.999646,1
EVT-KIA-069512,Kia,4,EVT-KIA-070634,Kia,0.999632,1
EVT-KIA-069512,Kia,5,EVT-KIA-069038,Kia,0.999574,1
EVT-KIA-069512,Kia,6,EVT-KIA-070740,Kia,0.999573,1
EVT-KIA-069512,Kia,7,EVT-KIA-069915,Kia,0.999541,1
EVT-KIA-069512,Kia,8,EVT-KIA-071115,Kia,0.99954,1
EVT-KIA-069512,Kia,9,EVT-KIA-070620,Kia,0.999538,1
EVT-KIA-069512,Kia,10,EVT-KIA-070689,Kia,0.999536,1
EVT-KIA-069512,Kia,11,EVT-KIA-069481,Kia,0.999511,1
EVT-KIA-069512,Kia,12,EVT-KIA-070155,Kia,0.999481,1
EVT-KIA-069512,Kia,13,EVT-KIA-071124,Kia,0.999477,1
EVT-KIA-069512,Kia,14,EVT-KIA-071132,Kia,0.99947,1
EVT-KIA-069512,Kia,15,EVT-KIA-069553,Kia,0.99945,1
EVT-KIA-069513,Kia,1,EVT-KIA-069179,Kia,0.999734,1
EVT-KIA-069513,Kia,2,EVT-KIA-070554,Kia,0.999597,1
EVT-KIA-069513,Kia,3,EVT-KIA-069943,Kia,0.999568,1
EVT-KIA-069513,Kia,4,EVT-KIA-069483,Kia,0.999537,1
EVT-KIA-069513,Kia,5,EVT-KIA-069621,Kia,0.999533,1
EVT-KIA-069513,Kia,6,EVT-KIA-069489,Kia,0.999502,1
EVT-KIA-069513,Kia,7,EVT-KIA-070555,Kia,0.999495,1
EVT-KIA-069513,Kia,8,EVT-KIA-069612,Kia,0.99949,1
EVT-KIA-069513,Kia,9,EVT-KIA-069942,Kia,0.999483,1
EVT-KIA-069513,Kia,10,EVT-KIA-068811,Kia,0.999478,1
EVT-KIA-069513,Kia,11,EVT-KIA-068899,Kia,0.999452,1
EVT-KIA-069513,Kia,12,EVT-KIA-070661,Kia,0.999439,1
EVT-KIA-069513,Kia,13,EVT-KIA-068780,Kia,0.999429,1
EVT-KIA-069513,Kia,14,EVT-KIA-068980,Kia,0.999428,1
EVT-KIA-069513,Kia,15,EVT-KIA-069881,Kia,0.999424,1
EVT-KIA-069514,Kia,1,EVT-KIA-070555,Kia,0.99977,1
EVT-KIA-069514,Kia,2,EVT-KIA-069222,Kia,0.999704,1
EVT-KIA-069514,Kia,3,EVT-KIA-069489,Kia,0.999657,1
EVT-KIA-069514,Kia,4,EVT-KIA-069303,Kia,0.999651,1
EVT-KIA-069514,Kia,5,EVT-KIA-069407,Kia,0.999613,1
EVT-KIA-069514,Kia,6,EVT-KIA-069115,Kia,0.99956,1
EVT-KIA-069514,Kia,7,EVT-KIA-070741,Kia,0.999552,1
EVT-KIA-069514,Kia,8,EVT-KIA-069446,Kia,0.999535,1
EVT-KIA-069514,Kia,9,EVT-KIA-069247,Kia,0.999524,1
EVT-KIA-069514,Kia,10,EVT-KIA-069283,Kia,0.999521,1
EVT-KIA-069514,Kia,11,EVT-KIA-068780,Kia,0.999519,1
EVT-KIA-069514,Kia,12,EVT-KIA-069415,Kia,0.999512,1
EVT-KIA-069514,Kia,13,EVT-KIA-068886,Kia,0.999509,1
EVT-KIA-069514,Kia,14,EVT-KIA-069290,Kia,0.999499,1
EVT-KIA-069514,Kia,15,EVT-KIA-069395,Kia,0.999488,1
EVT-KIA-069515,Kia,1,EVT-KIA-068880,Kia,0.999751,1
EVT-KIA-069515,Kia,2,EVT-KIA-069619,Kia,0.999705,1
EVT-KIA-069515,Kia,3,EVT-KIA-069594,Kia,0.999615,1
EVT-KIA-069515,Kia,4,EVT-KIA-069054,Kia,0.999613,1
EVT-KIA-069515,Kia,5,EVT-KIA-069632,Kia,0.999567,1
EVT-KIA-069515,Kia,6,EVT-KIA-070613,Kia,0.999542,1
EVT-KIA-069515,Kia,7,EVT-KIA-069353,Kia,0.999541,1
EVT-KIA-069515,Kia,8,EVT-KIA-070581,Kia,0.999538,1
EVT-KIA-069515,Kia,9,EVT-KIA-069525,Kia,0.999536,1
EVT-KIA-069515,Kia,10,EVT-KIA-070116,Kia,0.999524,1
EVT-KIA-069515,Kia,11,EVT-KIA-069403,Kia,0.999522,1
EVT-KIA-069515,Kia,12,EVT-KIA-070060,Kia,0.999519,1
EVT-KIA-069515,Kia,13,EVT-KIA-069833,Kia,0.999514,1
EVT-KIA-069515,Kia,14,EVT-KIA-068962,Kia,0.999504,1
EVT-KIA-069515,Kia,15,EVT-KIA-070592,Kia,0.999482,1
EVT-KIA-069518,Kia,1,EVT-KIA-069330,Kia,0.99973,1
EVT-KIA-069518,Kia,2,EVT-KIA-068882,Kia,0.999644,1
EVT-KIA-069518,Kia,3,EVT-KIA-069436,Kia,0.999431,1
EVT-KIA-069518,Kia,4,EVT-KIA-069411,Kia,0.999379,1
EVT-KIA-069518,Kia,5,EVT-KIA-069063,Kia,0.999348,1
EVT-KIA-069518,Kia,6,EVT-KIA-069437,Kia,0.999287,1
EVT-KIA-069518,Kia,7,EVT-KIA-069430,Kia,0.999283,1
EVT-KIA-069518,Kia,8,EVT-KIA-069677,Kia,0.999214,1
EVT-KIA-069518,Kia,9,EVT-KIA-069416,Kia,0.999214,1
EVT-KIA-069518,Kia,10,EVT-KIA-069355,Kia,0.999213,1
EVT-KIA-069518,Kia,11,EVT-KIA-068889,Kia,0.999209,1
EVT-KIA-069518,Kia,12,EVT-KIA-070677,Kia,0.999186,1
EVT-KIA-069518,Kia,13,EVT-KIA-069217,Kia,0.999165,1
EVT-KIA-069518,Kia,14,EVT-KIA-068816,Kia,0.999159,1
EVT-KIA-069518,Kia,15,EVT-KIA-068888,Kia,0.999125,1
EVT-KIA-069520,Kia,1,EVT-KIA-069359,Kia,0.999686,1
EVT-KIA-069520,Kia,2,EVT-KIA-069171,Kia,0.999675,1
EVT-KIA-069520,Kia,3,EVT-KIA-069059,Kia,0.999663,1
EVT-KIA-069520,Kia,4,EVT-KIA-070747,Kia,0.999663,1
EVT-KIA-069520,Kia,5,EVT-KIA-070055,Kia,0.999636,1
EVT-KIA-069520,Kia,6,EVT-KIA-069800,Kia,0.999603,1
EVT-KIA-069520,Kia,7,EVT-KIA-069098,Kia,0.99959,1
EVT-KIA-069520,Kia,8,EVT-KIA-068812,Kia,0.999506,1
EVT-KIA-069520,Kia,9,EVT-KIA-070686,Kia,0.999505,1
EVT-KIA-069520,Kia,10,EVT-KIA-068911,Kia,0.999494,1
EVT-KIA-069520,Kia,11,EVT-KIA-070654,Kia,0.999485,1
EVT-KIA-069520,Kia,12,EVT-KIA-068818,Kia,0.999478,1
EVT-KIA-069520,Kia,13,EVT-KIA-069601,Kia,0.999477,1
EVT-KIA-069520,Kia,14,EVT-KIA-069633,Kia,0.999473,1
EVT-KIA-069520,Kia,15,EVT-KIA-069968,Kia,0.999465,1
EVT-KIA-069523,Kia,1,EVT-KIA-069355,Kia,0.999728,1
EVT-KIA-069523,Kia,2,EVT-KIA-070565,Kia,0.999658,1
EVT-KIA-069523,Kia,3,EVT-KIA-070564,Kia,0.999653,1
EVT-KIA-069523,Kia,4,EVT-KIA-068821,Kia,0.99955,1
EVT-KIA-069523,Kia,5,EVT-KIA-069324,Kia,0.999532,1
EVT-KIA-069523,Kia,6,EVT-KIA-069692,Kia,0.999516,1
EVT-KIA-069523,Kia,7,EVT-KIA-071121,Kia,0.999512,1
EVT-KIA-069523,Kia,8,EVT-KIA-069554,Kia,0.999509,1
EVT-KIA-069523,Kia,9,EVT-KIA-069952,Kia,0.999493,1
EVT-KIA-069523,Kia,10,EVT-KIA-070545,Kia,0.999458,1
EVT-KIA-069523,Kia,11,EVT-KIA-069803,Kia,0.999458,1
EVT-KIA-069523,Kia,12,EVT-KIA-069144,Kia,0.999406,1
EVT-KIA-069523,Kia,13,EVT-KIA-068983,Kia,0.999393,1
EVT-KIA-069523,Kia,14,EVT-KIA-069951,Kia,0.999382,1
EVT-KIA-069523,Kia,15,EVT-KIA-069411,Kia,0.999367,1
EVT-KIA-069524,Kia,1,EVT-KIA-070059,Kia,0.999683,1
EVT-KIA-069524,Kia,2,EVT-KIA-069604,Kia,0.999602,1
EVT-KIA-069524,Kia,3,EVT-KIA-069916,Kia,0.999601,1
EVT-KIA-069524,Kia,4,EVT-KIA-068989,Kia,0.999592,1
EVT-KIA-069524,Kia,5,EVT-KIA-069449,Kia,0.999485,1
EVT-KIA-069524,Kia,6,EVT-KIA-070114,Kia,0.999424,1
EVT-KIA-069524,Kia,7,EVT-KIA-070739,Kia,0.999419,1
EVT-KIA-069524,Kia,8,EVT-KIA-069169,Kia,0.999393,1
EVT-KIA-069524,Kia,9,EVT-KIA-069511,Kia,0.999381,1
EVT-KIA-069524,Kia,10,EVT-KIA-069281,Kia,0.999352,1
EVT-KIA-069524,Kia,11,EVT-KIA-070046,Kia,0.999345,1
EVT-KIA-069524,Kia,12,EVT-KIA-070689,Kia,0.999335,1
EVT-KIA-069524,Kia,13,EVT-KIA-070564,Kia,0.999321,1
EVT-KIA-069524,Kia,14,EVT-KIA-069188,Kia,0.999317,1
EVT-KIA-069524,Kia,15,EVT-KIA-070651,Kia,0.999295,1
EVT-KIA-069525,Kia,1,EVT-KIA-069378,Kia,0.999646,1
EVT-KIA-069525,Kia,2,EVT-KIA-069674,Kia,0.999645,1
EVT-KIA-069525,Kia,3,EVT-KIA-068863,Kia,0.999623,1
EVT-KIA-069525,Kia,4,EVT-KIA-069806,Kia,0.999606,1
EVT-KIA-069525,Kia,5,EVT-KIA-069130,Kia,0.999575,1
EVT-KIA-069525,Kia,6,EVT-KIA-069833,Kia,0.999569,1
EVT-KIA-069525,Kia,7,EVT-KIA-069553,Kia,0.999559,1
EVT-KIA-069525,Kia,8,EVT-KIA-068813,Kia,0.999558,1
EVT-KIA-069525,Kia,9,EVT-KIA-069122,Kia,0.99955,1
EVT-KIA-069525,Kia,10,EVT-KIA-070580,Kia,0.999542,1
EVT-KIA-069525,Kia,11,EVT-KIA-068949,Kia,0.999539,1
EVT-KIA-069525,Kia,12,EVT-KIA-069515,Kia,0.999536,1
EVT-KIA-069525,Kia,13,EVT-KIA-071124,Kia,0.999532,1
EVT-KIA-069525,Kia,14,EVT-KIA-068962,Kia,0.999524,1
EVT-KIA-069525,Kia,15,EVT-KIA-068862,Kia,0.999515,1
EVT-KIA-069526,Kia,1,EVT-KIA-070599,Kia,0.999781,1
EVT-KIA-069526,Kia,2,EVT-KIA-068793,Kia,0.999722,1
EVT-KIA-069526,Kia,3,EVT-KIA-069619,Kia,0.99969,1
EVT-KIA-069526,Kia,4,EVT-KIA-069807,Kia,0.999688,1
EVT-KIA-069526,Kia,5,EVT-KIA-070561,Kia,0.999638,1
EVT-KIA-069526,Kia,6,EVT-KIA-069968,Kia,0.999632,1
EVT-KIA-069526,Kia,7,EVT-KIA-070567,Kia,0.999611,1
EVT-KIA-069526,Kia,8,EVT-KIA-069353,Kia,0.999588,1
EVT-KIA-069526,Kia,9,EVT-KIA-070568,Kia,0.999557,1
EVT-KIA-069526,Kia,10,EVT-KIA-069507,Kia,0.999501,1
EVT-KIA-069526,Kia,11,EVT-KIA-068880,Kia,0.999498,1
EVT-KIA-069526,Kia,12,EVT-KIA-069527,Kia,0.999498,1
EVT-KIA-069526,Kia,13,EVT-KIA-069806,Kia,0.999472,1
EVT-KIA-069526,Kia,14,EVT-KIA-069333,Kia,0.999447,1
EVT-KIA-069526,Kia,15,EVT-KIA-070613,Kia,0.999446,1
EVT-KIA-069527,Kia,1,EVT-KIA-068880,Kia,0.999731,1
EVT-KIA-069527,Kia,2,EVT-KIA-069619,Kia,0.999684,1
EVT-KIA-069527,Kia,3,EVT-KIA-069887,Kia,0.999561,1
EVT-KIA-069527,Kia,4,EVT-KIA-070116,Kia,0.999552,1
EVT-KIA-069527,Kia,5,EVT-KIA-069526,Kia,0.999498,1
EVT-KIA-069527,Kia,6,EVT-KIA-069807,Kia,0.999486,1
EVT-KIA-069527,Kia,7,EVT-KIA-069968,Kia,0.999442,1
EVT-KIA-069527,Kia,8,EVT-KIA-069632,Kia,0.999428,1
EVT-KIA-069527,Kia,9,EVT-KIA-070686,Kia,0.999421,1
EVT-KIA-069527,Kia,10,EVT-KIA-070567,Kia,0.999404,1
EVT-KIA-069527,Kia,11,EVT-KIA-070599,Kia,0.999402,1
EVT-KIA-069527,Kia,12,EVT-KIA-070154,Kia,0.999402,1
EVT-KIA-069527,Kia,13,EVT-KIA-069515,Kia,0.999402,1
EVT-KIA-069527,Kia,14,EVT-KIA-070613,Kia,0.999381,1
EVT-KIA-069527,Kia,15,EVT-KIA-068924,Kia,0.999337,1
EVT-KIA-069530,Kia,1,EVT-KIA-070072,Kia,0.999645,1
EVT-KIA-069530,Kia,2,EVT-KIA-069710,Kia,0.999476,1
EVT-KIA-069530,Kia,3,EVT-KIA-069342,Kia,0.999465,1
EVT-KIA-069530,Kia,4,EVT-KIA-070012,Kia,0.999416,1
EVT-KIA-069530,Kia,5,EVT-KIA-069971,Kia,0.999406,1
EVT-KIA-069530,Kia,6,EVT-KIA-068932,Kia,0.999404,1
EVT-KIA-069530,Kia,7,EVT-KIA-071138,Kia,0.999358,1
EVT-KIA-069530,Kia,8,EVT-KIA-069020,Kia,0.999356,1
EVT-KIA-069530,Kia,9,EVT-KIA-069138,Kia,0.999314,1
EVT-KIA-069530,Kia,10,EVT-KIA-069866,Kia,0.999287,1
EVT-KIA-069530,Kia,11,EVT-KIA-070015,Kia,0.999276,1
EVT-KIA-069530,Kia,12,EVT-KIA-071126,Kia,0.999268,1
EVT-KIA-069530,Kia,13,EVT-KIA-069542,Kia,0.999246,1
EVT-KIA-069530,Kia,14,EVT-KIA-070076,Kia,0.999233,1
EVT-KIA-069530,Kia,15,EVT-KIA-071137,Kia,0.99921,1
EVT-KIA-069531,Kia,1,EVT-KIA-069537,Kia,0.999597,1
EVT-KIA-069531,Kia,2,EVT-KIA-070017,Kia,0.999512,1
EVT-KIA-069531,Kia,3,EVT-KIA-069009,Kia,0.999474,1
EVT-KIA-069531,Kia,4,EVT-KIA-069338,Kia,0.999462,1
EVT-KIA-069531,Kia,5,EVT-KIA-070039,Kia,0.999425,1
EVT-KIA-069531,Kia,6,EVT-KIA-069143,Kia,0.99941,1
EVT-KIA-069531,Kia,7,EVT-KIA-069538,Kia,0.999402,1
EVT-KIA-069531,Kia,8,EVT-KIA-069824,Kia,0.999373,1
EVT-KIA-069531,Kia,9,EVT-KIA-069873,Kia,0.999326,1
EVT-KIA-069531,Kia,10,EVT-KIA-069605,Kia,0.999319,1
EVT-KIA-069531,Kia,11,EVT-KIA-069705,Kia,0.999317,1
EVT-KIA-069531,Kia,12,EVT-KIA-069929,Kia,0.999311,1
EVT-KIA-069531,Kia,13,EVT-KIA-070608,Kia,0.999302,1
EVT-KIA-069531,Kia,14,EVT-KIA-070604,Kia,0.999295,1
EVT-KIA-069531,Kia,15,EVT-KIA-069347,Kia,0.999264,1
EVT-KIA-069532,Kia,1,EVT-KIA-070036,Kia,0.999638,1
EVT-KIA-069532,Kia,2,EVT-KIA-069272,Kia,0.999596,1
EVT-KIA-069532,Kia,3,EVT-KIA-069787,Kia,0.999554,1
EVT-KIA-069532,Kia,4,EVT-KIA-070648,Kia,0.999495,1
EVT-KIA-069532,Kia,5,EVT-KIA-068867,Kia,0.999482,1
EVT-KIA-069532,Kia,6,EVT-KIA-069265,Kia,0.999459,1
EVT-KIA-069532,Kia,7,EVT-KIA-069867,Kia,0.999445,1
EVT-KIA-069532,Kia,8,EVT-KIA-069539,Kia,0.999437,1
EVT-KIA-069532,Kia,9,EVT-KIA-069346,Kia,0.99943,1
EVT-KIA-069532,Kia,10,EVT-KIA-069345,Kia,0.999403,1
EVT-KIA-069532,Kia,11,EVT-KIA-070080,Kia,0.999372,1
EVT-KIA-069532,Kia,12,EVT-KIA-068874,Kia,0.999353,1
EVT-KIA-069532,Kia,13,EVT-KIA-070642,Kia,0.999334,1
EVT-KIA-069532,Kia,14,EVT-KIA-069825,Kia,0.999329,1
EVT-KIA-069532,Kia,15,EVT-KIA-069196,Kia,0.999312,1
EVT-KIA-069533,Kia,1,EVT-KIA-069974,Kia,0.999172,1
EVT-KIA-069533,Kia,2,EVT-KIA-069191,Kia,0.998958,1
EVT-KIA-069533,Kia,3,EVT-KIA-069701,Kia,0.998929,1
EVT-KIA-069533,Kia,4,EVT-KIA-069199,Kia,0.998908,1
EVT-KIA-069533,Kia,5,EVT-KIA-069534,Kia,0.998876,1
EVT-KIA-069533,Kia,6,EVT-KIA-070081,Kia,0.998776,1
EVT-KIA-069533,Kia,7,EVT-KIA-069973,Kia,0.998743,1
EVT-KIA-069533,Kia,8,EVT-KIA-070706,Kia,0.998546,1
EVT-KIA-069533,Kia,9,EVT-KIA-069931,Kia,0.998467,1
EVT-KIA-069533,Kia,10,EVT-KIA-070606,Kia,0.998466,1
EVT-KIA-069533,Kia,11,EVT-KIA-070082,Kia,0.998435,1
EVT-KIA-069533,Kia,12,EVT-KIA-069540,Kia,0.998363,1
EVT-KIA-069533,Kia,13,EVT-KIA-069744,Kia,0.998363,1
EVT-KIA-069533,Kia,14,EVT-KIA-069192,Kia,0.998338,1
EVT-KIA-069533,Kia,15,EVT-KIA-070142,Kia,0.998197,1
EVT-KIA-069534,Kia,1,EVT-KIA-069005,Kia,0.999561,1
EVT-KIA-069534,Kia,2,EVT-KIA-069973,Kia,0.999557,1
EVT-KIA-069534,Kia,3,EVT-KIA-069701,Kia,0.999311,1
EVT-KIA-069534,Kia,4,EVT-KIA-069199,Kia,0.999278,1
EVT-KIA-069534,Kia,5,EVT-KIA-070605,Kia,0.999254,1
EVT-KIA-069534,Kia,6,EVT-KIA-069198,Kia,0.999194,1
EVT-KIA-069534,Kia,7,EVT-KIA-068797,Kia,0.999174,1
EVT-KIA-069534,Kia,8,EVT-KIA-069197,Kia,0.999109,1
EVT-KIA-069534,Kia,9,EVT-KIA-069745,Kia,0.999063,1
EVT-KIA-069534,Kia,10,EVT-KIA-068872,Kia,0.99906,1
EVT-KIA-069534,Kia,11,EVT-KIA-069539,Kia,0.99905,1
EVT-KIA-069534,Kia,12,EVT-KIA-070606,Kia,0.999045,1
EVT-KIA-069534,Kia,13,EVT-KIA-071136,Kia,0.999007,1
EVT-KIA-069534,Kia,14,EVT-KIA-069540,Kia,0.998999,1
EVT-KIA-069534,Kia,15,EVT-KIA-068871,Kia,0.998987,1
EVT-KIA-069535,Kia,1,EVT-KIA-069995,Kia,0.999782,1
EVT-KIA-069535,Kia,2,EVT-KIA-070016,Kia,0.999716,1
EVT-KIA-069535,Kia,3,EVT-KIA-068870,Kia,0.99971,1
EVT-KIA-069535,Kia,4,EVT-KIA-069703,Kia,0.999668,1
EVT-KIA-069535,Kia,5,EVT-KIA-068800,Kia,0.999656,1
EVT-KIA-069535,Kia,6,EVT-KIA-070608,Kia,0.999574,1
EVT-KIA-069535,Kia,7,EVT-KIA-069728,Kia,0.999557,1
EVT-KIA-069535,Kia,8,EVT-KIA-069338,Kia,0.999551,1
EVT-KIA-069535,Kia,9,EVT-KIA-070646,Kia,0.999549,1
EVT-KIA-069535,Kia,10,EVT-KIA-070541,Kia,0.99954,1
EVT-KIA-069535,Kia,11,EVT-KIA-069873,Kia,0.999525,1
EVT-KIA-069535,Kia,12,EVT-KIA-069343,Kia,0.999522,1
EVT-KIA-069535,Kia,13,EVT-KIA-069609,Kia,0.99952,1
EVT-KIA-069535,Kia,14,EVT-KIA-069784,Kia,0.999516,1
EVT-KIA-069535,Kia,15,EVT-KIA-070120,Kia,0.999492,1
EVT-KIA-069536,Kia,1,EVT-KIA-069343,Kia,0.99958,1
EVT-KIA-069536,Kia,2,EVT-KIA-069337,Kia,0.999484,1
EVT-KIA-069536,Kia,3,EVT-KIA-069455,Kia,0.999442,1
EVT-KIA-069536,Kia,4,EVT-KIA-069704,Kia,0.999371,1
EVT-KIA-069536,Kia,5,EVT-KIA-069698,Kia,0.999348,1
EVT-KIA-069536,Kia,6,EVT-KIA-069002,Kia,0.999334,1
EVT-KIA-069536,Kia,7,EVT-KIA-068802,Kia,0.999332,1
EVT-KIA-069536,Kia,8,EVT-KIA-069014,Kia,0.999313,1
EVT-KIA-069536,Kia,9,EVT-KIA-068803,Kia,0.999255,1
EVT-KIA-069536,Kia,10,EVT-KIA-069785,Kia,0.999251,1
EVT-KIA-069536,Kia,11,EVT-KIA-070608,Kia,0.999226,1
EVT-KIA-069536,Kia,12,EVT-KIA-070541,Kia,0.999185,1
EVT-KIA-069536,Kia,13,EVT-KIA-070646,Kia,0.999179,1
EVT-KIA-069536,Kia,14,EVT-KIA-069137,Kia,0.999159,1
EVT-KIA-069536,Kia,15,EVT-KIA-069729,Kia,0.999149,1
EVT-KIA-069537,Kia,1,EVT-KIA-070039,Kia,0.999691,1
EVT-KIA-069537,Kia,2,EVT-KIA-069531,Kia,0.999597,1
EVT-KIA-069537,Kia,3,EVT-KIA-070608,Kia,0.999471,1
EVT-KIA-069537,Kia,4,EVT-KIA-069786,Kia,0.999468,1
EVT-KIA-069537,Kia,5,EVT-KIA-069338,Kia,0.999423,1
EVT-KIA-069537,Kia,6,EVT-KIA-070016,Kia,0.999324,1
EVT-KIA-069537,Kia,7,EVT-KIA-069605,Kia,0.999266,1
EVT-KIA-069537,Kia,8,EVT-KIA-069929,Kia,0.999255,1
EVT-KIA-069537,Kia,9,EVT-KIA-069824,Kia,0.999234,1
EVT-KIA-069537,Kia,10,EVT-KIA-069873,Kia,0.999225,1
EVT-KIA-069537,Kia,11,EVT-KIA-070541,Kia,0.999197,1
EVT-KIA-069537,Kia,12,EVT-KIA-069538,Kia,0.99919,1
EVT-KIA-069537,Kia,13,EVT-KIA-070017,Kia,0.999187,1
EVT-KIA-069537,Kia,14,EVT-KIA-069337,Kia,0.999176,1
EVT-KIA-069537,Kia,15,EVT-KIA-069016,Kia,0.999171,1
EVT-KIA-069538,Kia,1,EVT-KIA-068936,Kia,0.999525,1
EVT-KIA-069538,Kia,2,EVT-KIA-070079,Kia,0.999449,1
EVT-KIA-069538,Kia,3,EVT-KIA-070017,Kia,0.999406,1
EVT-KIA-069538,Kia,4,EVT-KIA-069531,Kia,0.999402,1
EVT-KIA-069538,Kia,5,EVT-KIA-069824,Kia,0.999361,1
EVT-KIA-069538,Kia,6,EVT-KIA-069825,Kia,0.99936,1
EVT-KIA-069538,Kia,7,EVT-KIA-069347,Kia,0.999331,1
EVT-KIA-069538,Kia,8,EVT-KIA-069830,Kia,0.999321,1
EVT-KIA-069538,Kia,9,EVT-KIA-069470,Kia,0.999285,1
EVT-KIA-069538,Kia,10,EVT-KIA-069135,Kia,0.99928,1
EVT-KIA-069538,Kia,11,EVT-KIA-069003,Kia,0.999279,1
EVT-KIA-069538,Kia,12,EVT-KIA-068867,Kia,0.999253,1
EVT-KIA-069538,Kia,13,EVT-KIA-069537,Kia,0.99919,1
EVT-KIA-069538,Kia,14,EVT-KIA-070036,Kia,0.999186,1
EVT-KIA-069538,Kia,15,EVT-KIA-069609,Kia,0.999152,1
EVT-KIA-069539,Kia,1,EVT-KIA-069345,Kia,0.999825,1
EVT-KIA-069539,Kia,2,EVT-KIA-069272,Kia,0.999722,1
EVT-KIA-069539,Kia,3,EVT-KIA-068874,Kia,0.999713,1
EVT-KIA-069539,Kia,4,EVT-KIA-070605,Kia,0.999695,1
EVT-KIA-069539,Kia,5,EVT-KIA-070036,Kia,0.99963,1
EVT-KIA-069539,Kia,6,EVT-KIA-069825,Kia,0.999601,1
EVT-KIA-069539,Kia,7,EVT-KIA-069340,Kia,0.999559,1
EVT-KIA-069539,Kia,8,EVT-KIA-069930,Kia,0.999559,1
EVT-KIA-069539,Kia,9,EVT-KIA-070606,Kia,0.999555,1
EVT-KIA-069539,Kia,10,EVT-KIA-068867,Kia,0.999554,1
EVT-KIA-069539,Kia,11,EVT-KIA-070641,Kia,0.999551,1
EVT-KIA-069539,Kia,12,EVT-KIA-070705,Kia,0.999532,1
EVT-KIA-069539,Kia,13,EVT-KIA-069346,Kia,0.999531,1
EVT-KIA-069539,Kia,14,EVT-KIA-070644,Kia,0.999499,1
EVT-KIA-069539,Kia,15,EVT-KIA-070642,Kia,0.999492,1
EVT-KIA-069540,Kia,1,EVT-KIA-069973,Kia,0.999678,1
EVT-KIA-069540,Kia,2,EVT-KIA-069701,Kia,0.999543,1
EVT-KIA-069540,Kia,3,EVT-KIA-069346,Kia,0.999499,1
EVT-KIA-069540,Kia,4,EVT-KIA-071137,Kia,0.999479,1
EVT-KIA-069540,Kia,5,EVT-KIA-070641,Kia,0.99945,1
EVT-KIA-069540,Kia,6,EVT-KIA-070706,Kia,0.999432,1
EVT-KIA-069540,Kia,7,EVT-KIA-069012,Kia,0.999409,1
EVT-KIA-069540,Kia,8,EVT-KIA-070606,Kia,0.999382,1
EVT-KIA-069540,Kia,9,EVT-KIA-069539,Kia,0.999376,1
EVT-KIA-069540,Kia,10,EVT-KIA-069541,Kia,0.999371,1
EVT-KIA-069540,Kia,11,EVT-KIA-070014,Kia,0.999368,1
EVT-KIA-069540,Kia,12,EVT-KIA-069825,Kia,0.999367,1
EVT-KIA-069540,Kia,13,EVT-KIA-070607,Kia,0.999346,1
EVT-KIA-069540,Kia,14,EVT-KIA-070647,Kia,0.999342,1
EVT-KIA-069540,Kia,15,EVT-KIA-069930,Kia,0.99931,1
EVT-KIA-069541,Kia,1,EVT-KIA-070143,Kia,0.999774,1
EVT-KIA-069541,Kia,2,EVT-KIA-069609,Kia,0.999691,1
EVT-KIA-069541,Kia,3,EVT-KIA-071137,Kia,0.999648,1
EVT-KIA-069541,Kia,4,EVT-KIA-069933,Kia,0.99961,1
EVT-KIA-069541,Kia,5,EVT-KIA-070647,Kia,0.999576,1
EVT-KIA-069541,Kia,6,EVT-KIA-069824,Kia,0.999405,1
EVT-KIA-069541,Kia,7,EVT-KIA-069012,Kia,0.999373,1
EVT-KIA-069541,Kia,8,EVT-KIA-069346,Kia,0.999372,1
EVT-KIA-069541,Kia,9,EVT-KIA-069540,Kia,0.999371,1
EVT-KIA-069541,Kia,10,EVT-KIA-070014,Kia,0.999368,1
EVT-KIA-069541,Kia,11,EVT-KIA-069932,Kia,0.999353,1
EVT-KIA-069541,Kia,12,EVT-KIA-069825,Kia,0.999349,1
EVT-KIA-069541,Kia,13,EVT-KIA-069873,Kia,0.999349,1
EVT-KIA-069541,Kia,14,EVT-KIA-070144,Kia,0.99932,1
EVT-KIA-069541,Kia,15,EVT-KIA-069469,Kia,0.999313,1
EVT-KIA-069542,Kia,1,EVT-KIA-069543,Kia,0.99962,1
EVT-KIA-069542,Kia,2,EVT-KIA-071138,Kia,0.999574,1
