run_id,test_condition,seed,similarity_threshold,max_cross_vehicle_neighbors,max_same_vehicle_neighbors,unique_edges,campaign_precision,campaign_recall,campaign_f1,membership_precision,fragmentation,incorrect_merging,false_campaign_rate,graph_build_time,gnn_inference_time,end_to_end_latency,peak_memory
edge_Weak_Coordinated_Campaign_seed83_tau0.75_k10,Weak Coordinated Campaign,83,0.75,10,2,1159.0,1.0,1.0,1.0,1.0,0,0,0.0,0.14687904191669077,0.09093837509863079,0.3304041250376031,1.5056285858154297
edge_Weak_Coordinated_Campaign_seed83_tau0.75_k20,Weak Coordinated Campaign,83,0.75,20,2,1697.0,1.0,1.0,1.0,1.0,0,0,0.0,0.18850237492006272,0.09187433402985334,0.3887746670516208,1.699411392211914
edge_Weak_Coordinated_Campaign_seed83_tau0.80_k3,Weak Coordinated Campaign,83,0.8,3,2,555.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10073170799296349,0.0787800420075655,0.2546786660095677,1.2709827423095703
edge_Weak_Coordinated_Campaign_seed83_tau0.80_k5,Weak Coordinated Campaign,83,0.8,5,2,720.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10956220899242908,0.07795558392535895,0.269829708035104,1.3131113052368164
edge_Weak_Coordinated_Campaign_seed83_tau0.80_k10,Weak Coordinated Campaign,83,0.8,10,2,1037.0,1.0,1.0,1.0,1.0,0,0,0.0,0.13787625008262694,0.09228970902040601,0.3181772499810904,1.4039421081542969
edge_Weak_Coordinated_Campaign_seed83_tau0.80_k20,Weak Coordinated Campaign,83,0.8,20,2,1436.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1849540830589831,0.09463629208039492,0.3890129589708522,1.518636703491211
edge_Weak_Coordinated_Campaign_seed83_tau0.85_k3,Weak Coordinated Campaign,83,0.85,3,2,504.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10736820800229907,0.07418708293698728,0.2552326670847833,1.2578248977661133
edge_Weak_Coordinated_Campaign_seed83_tau0.85_k5,Weak Coordinated Campaign,83,0.85,5,2,643.0,1.0,1.0,1.0,1.0,0,0,0.0,0.12050091696437448,0.0837294579250738,0.28546008304692805,1.2945737838745117
edge_Weak_Coordinated_Campaign_seed83_tau0.85_k10,Weak Coordinated Campaign,83,0.85,10,2,886.0,1.0,1.0,1.0,1.0,0,0,0.0,0.13548649998847395,0.08010820799972862,0.30256737500894815,1.3627080917358398
edge_Weak_Coordinated_Campaign_seed83_tau0.85_k20,Weak Coordinated Campaign,83,0.85,20,2,1169.0,0.0,0.0,0.0,0.0,0,0,0.0,0.18429558305069804,0.08853479090612382,0.3696651249192655,1.4429559707641602
edge_Weak_Coordinated_Campaign_seed83_tau0.90_k3,Weak Coordinated Campaign,83,0.9,3,2,437.0,1.0,1.0,1.0,1.0,0,0,0.0,0.09713712497614324,0.07279162493068725,0.23626408306881785,1.2405281066894531
edge_Weak_Coordinated_Campaign_seed83_tau0.90_k5,Weak Coordinated Campaign,83,0.9,5,2,527.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1103821670403704,0.0782037089811638,0.26103133405558765,1.2542753219604492
edge_Weak_Coordinated_Campaign_seed83_tau0.90_k10,Weak Coordinated Campaign,83,0.9,10,2,680.0,1.0,1.0,1.0,1.0,0,0,0.0,0.13579595903865993,0.08256004203576595,0.4042757499264553,1.3085823059082031
edge_Weak_Coordinated_Campaign_seed83_tau0.90_k20,Weak Coordinated Campaign,83,0.9,20,2,906.0,0.0,0.0,0.0,0.0,0,0,0.0,0.18129183305427432,0.08255354198627174,0.3492347499122843,1.375417709350586
edge_Weak_Coordinated_Campaign_seed83_tau0.95_k3,Weak Coordinated Campaign,83,0.95,3,2,292.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10276791697833687,0.070784708019346,0.23960891703609377,1.2004432678222656
edge_Weak_Coordinated_Campaign_seed83_tau0.95_k5,Weak Coordinated Campaign,83,0.95,5,2,346.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10610524995718151,0.0711803330341354,0.24624279094859958,1.2091102600097656
edge_Weak_Coordinated_Campaign_seed83_tau0.95_k10,Weak Coordinated Campaign,83,0.95,10,2,475.0,1.0,1.0,1.0,1.0,0,0,0.0,0.13867883302737027,0.07433620793744922,0.2840398330008611,1.253422737121582
edge_Weak_Coordinated_Campaign_seed83_tau0.95_k20,Weak Coordinated Campaign,83,0.95,20,2,600.0,1.0,1.0,1.0,1.0,0,0,0.0,0.17822545894887298,0.07935229095164686,0.334158124984242,1.287837028503418
edge_Weak_Coordinated_Campaign_seed97_tau0.75_k3,Weak Coordinated Campaign,97,0.75,3,2,591.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10231145808938891,0.07813158305361867,0.25814383407123387,1.2799577713012695
edge_Weak_Coordinated_Campaign_seed97_tau0.75_k5,Weak Coordinated Campaign,97,0.75,5,2,775.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11131237505469471,0.07941029197536409,0.27324920799583197,1.3186359405517578
edge_Weak_Coordinated_Campaign_seed97_tau0.75_k10,Weak Coordinated Campaign,97,0.75,10,2,1159.0,1.0,1.0,1.0,1.0,0,0,0.0,0.13997199991717935,0.08905891596805304,0.3279060829663649,1.434234619140625
edge_Weak_Coordinated_Campaign_seed97_tau0.75_k20,Weak Coordinated Campaign,97,0.75,20,2,1697.0,0.5,1.0,0.6666666666666666,0.5,1,0,1.0,0.1878347909078002,0.09200041589792818,0.3986392910592258,1.6828956604003906
edge_Weak_Coordinated_Campaign_seed97_tau0.80_k3,Weak Coordinated Campaign,97,0.8,3,2,555.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10252529208082706,0.07745670899748802,0.2546617090702057,1.2692890167236328
edge_Weak_Coordinated_Campaign_seed97_tau0.80_k5,Weak Coordinated Campaign,97,0.8,5,2,720.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11427575000561774,0.07899441698100418,0.2750219999579713,1.3035526275634766
edge_Weak_Coordinated_Campaign_seed97_tau0.80_k10,Weak Coordinated Campaign,97,0.8,10,2,1037.0,1.0,1.0,1.0,1.0,0,0,0.0,0.13585891691036522,0.0869521249551326,0.32080683403182775,1.4041080474853516
edge_Weak_Coordinated_Campaign_seed97_tau0.80_k20,Weak Coordinated Campaign,97,0.8,20,2,1436.0,0.5,1.0,0.6666666666666666,0.45454545454545453,1,0,1.0,0.19040895905345678,0.09604829200543463,0.40084408305119723,1.5142555236816406
edge_Weak_Coordinated_Campaign_seed97_tau0.85_k3,Weak Coordinated Campaign,97,0.85,3,2,504.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10577354207634926,0.07368737505748868,0.25471725000534207,1.2567272186279297
edge_Weak_Coordinated_Campaign_seed97_tau0.85_k5,Weak Coordinated Campaign,97,0.85,5,2,643.0,1.0,1.0,1.0,1.0,0,0,0.0,0.109320875024423,0.07752475002780557,0.26445216592401266,1.28448486328125
edge_Weak_Coordinated_Campaign_seed97_tau0.85_k10,Weak Coordinated Campaign,97,0.85,10,2,886.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.13560008408967406,0.08028779202140868,0.3057771669700742,1.3646631240844727
edge_Weak_Coordinated_Campaign_seed97_tau0.85_k20,Weak Coordinated Campaign,97,0.85,20,2,1169.0,1.0,1.0,1.0,0.0,0,0,0.0,0.17983595898840576,0.09313779103104025,0.37224666704423726,1.4442930221557617
edge_Weak_Coordinated_Campaign_seed97_tau0.90_k3,Weak Coordinated Campaign,97,0.9,3,2,437.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1022683329647407,0.07452237489633262,0.25056199997197837,1.2395849227905273
edge_Weak_Coordinated_Campaign_seed97_tau0.90_k5,Weak Coordinated Campaign,97,0.9,5,2,527.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11171675007790327,0.0789276669966057,0.2657126249978319,1.2525863647460938
edge_Weak_Coordinated_Campaign_seed97_tau0.90_k10,Weak Coordinated Campaign,97,0.9,10,2,680.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.13528499996755272,0.0803544579539448,0.42473654192872345,1.308894157409668
edge_Weak_Coordinated_Campaign_seed97_tau0.90_k20,Weak Coordinated Campaign,97,0.9,20,2,906.0,1.0,1.0,1.0,1.0,0,0,0.0,0.2005872499430552,0.08987045800313354,0.4960118749877438,1.3764944076538086
edge_Weak_Coordinated_Campaign_seed97_tau0.95_k3,Weak Coordinated Campaign,97,0.95,3,2,292.0,0.0,0.0,0.0,0.0,0,0,0.0,0.09980841702781618,0.07214249996468425,0.23483270802535117,1.2004175186157227
edge_Weak_Coordinated_Campaign_seed97_tau0.95_k5,Weak Coordinated Campaign,97,0.95,5,2,346.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11001166701316833,0.07128208293579519,0.24687599996104836,1.2082929611206055
edge_Weak_Coordinated_Campaign_seed97_tau0.95_k10,Weak Coordinated Campaign,97,0.95,10,2,475.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.13277475000359118,0.07288895803503692,0.27519679197575897,1.253870964050293
edge_Weak_Coordinated_Campaign_seed97_tau0.95_k20,Weak Coordinated Campaign,97,0.95,20,2,600.0,1.0,1.0,1.0,1.0,0,0,0.0,0.17790604196488857,0.07805229106452316,0.327317624934949,1.2871112823486328
edge_Weak_Coordinated_Campaign_seed101_tau0.75_k3,Weak Coordinated Campaign,101,0.75,3,2,591.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10251887503545731,0.07919208402745426,0.2548852909822017,1.2811212539672852
edge_Weak_Coordinated_Campaign_seed101_tau0.75_k5,Weak Coordinated Campaign,101,0.75,5,2,775.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11379691702313721,0.0830275840125978,0.2808665829943493,1.319993019104004
edge_Weak_Coordinated_Campaign_seed101_tau0.75_k10,Weak Coordinated Campaign,101,0.75,10,2,1159.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1385088749229908,0.09235845797229558,0.32991016702726483,1.4347047805786133
edge_Weak_Coordinated_Campaign_seed101_tau0.75_k20,Weak Coordinated Campaign,101,0.75,20,2,1697.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1880407080752775,0.09272562502883375,0.39938808302395046,1.6758689880371094
edge_Weak_Coordinated_Campaign_seed101_tau0.80_k3,Weak Coordinated Campaign,101,0.8,3,2,555.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10701024997979403,0.08071204193402082,0.27188191609457135,1.2700510025024414
edge_Weak_Coordinated_Campaign_seed101_tau0.80_k5,Weak Coordinated Campaign,101,0.8,5,2,720.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11233600007835776,0.08123012504074723,0.2766688329866156,1.3048782348632812
edge_Weak_Coordinated_Campaign_seed101_tau0.80_k10,Weak Coordinated Campaign,101,0.8,10,2,1037.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13787670794408768,0.09144487499725074,0.32505929202307016,1.404810905456543
edge_Weak_Coordinated_Campaign_seed101_tau0.80_k20,Weak Coordinated Campaign,101,0.8,20,2,1436.0,1.0,1.0,1.0,0.0,0,0,0.0,0.1847277079941705,0.09115166694391519,0.38611933297943324,1.5182161331176758
edge_Weak_Coordinated_Campaign_seed101_tau0.85_k3,Weak Coordinated Campaign,101,0.85,3,2,504.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10456245800014585,0.07262020802590996,0.2485096249729395,1.2562274932861328
edge_Weak_Coordinated_Campaign_seed101_tau0.85_k5,Weak Coordinated Campaign,101,0.85,5,2,643.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10940125002525747,0.07881791598629206,0.2639304579934105,1.2829418182373047
edge_Weak_Coordinated_Campaign_seed101_tau0.85_k10,Weak Coordinated Campaign,101,0.85,10,2,886.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13228170899674296,0.07982870808336884,0.2981754159554839,1.3624763488769531
edge_Weak_Coordinated_Campaign_seed101_tau0.85_k20,Weak Coordinated Campaign,101,0.85,20,2,1169.0,0.0,0.0,0.0,0.0,0,0,0.0,0.18198962497990578,0.09125108306761831,0.37061866594012827,1.4444036483764648
edge_Weak_Coordinated_Campaign_seed101_tau0.90_k3,Weak Coordinated Campaign,101,0.9,3,2,437.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10460458300076425,0.0735081669408828,0.24914745800197124,1.242680549621582
edge_Weak_Coordinated_Campaign_seed101_tau0.90_k5,Weak Coordinated Campaign,101,0.9,5,2,527.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11487225000746548,0.08016041689552367,0.27186145808082074,1.2534151077270508
edge_Weak_Coordinated_Campaign_seed101_tau0.90_k10,Weak Coordinated Campaign,101,0.9,10,2,680.0,1.0,1.0,1.0,1.0,0,0,0.0,0.14522987499367446,0.0794129999121651,0.29999874997884035,1.3084239959716797
edge_Weak_Coordinated_Campaign_seed101_tau0.90_k20,Weak Coordinated Campaign,101,0.9,20,2,906.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1821858329931274,0.08434404199942946,0.35109395789913833,1.3745059967041016
edge_Weak_Coordinated_Campaign_seed101_tau0.95_k3,Weak Coordinated Campaign,101,0.95,3,2,292.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1868591250386089,0.08822408295236528,0.33785691705998033,1.200972557067871
edge_Weak_Coordinated_Campaign_seed101_tau0.95_k5,Weak Coordinated Campaign,101,0.95,5,2,346.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10947029199451208,0.0729732500622049,0.2426786250434816,1.2077150344848633
edge_Weak_Coordinated_Campaign_seed101_tau0.95_k10,Weak Coordinated Campaign,101,0.95,10,2,475.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1334811249980703,0.07342049991711974,0.2719480409286916,1.2532825469970703
edge_Weak_Coordinated_Campaign_seed101_tau0.95_k20,Weak Coordinated Campaign,101,0.95,20,2,600.0,0.0,0.0,0.0,0.0,0,0,0.0,0.176253458019346,0.07947674999013543,0.32691525004338473,1.2906312942504883
