run_id,method,false_campaign_memberships,missed_campaign_memberships,n_errors,framework_config,scenario_id,scenario_key,seed,campaign_size,coordination_strength
S3_strong_campaign_descriptor_clustering_n5_cs1p00_seed71_20260611T103132_19450111,descriptor_clustering,0.0,4.0,4,C2,S3,S3_strong_campaign,71,5,1.0
S3_strong_campaign_descriptor_clustering_n5_cs1p00_seed83_20260611T103143_06fc1a8c,descriptor_clustering,0.0,0.0,0,C2,S3,S3_strong_campaign,83,5,1.0
S3_strong_campaign_descriptor_clustering_n5_cs1p00_seed97_20260611T103154_1936c1d8,descriptor_clustering,0.0,0.0,0,C2,S3,S3_strong_campaign,97,5,1.0
S3_strong_campaign_fcgnn_n10_cs0p75_seed101_20260611T103208_aa60a787,fcgnn,0.0,80.0,80,C3,S3,S3_strong_campaign,101,10,0.75
S3_strong_campaign_fcgnn_n10_cs0p75_seed11_20260611T100500_6af6bc16,fcgnn,0.0,66.0,66,C3,S3,S3_strong_campaign,11,10,0.75
S3_strong_campaign_fcgnn_n10_cs0p75_seed11_20260611T103031_cec3a77b,fcgnn,0.0,66.0,66,C3,S3,S3_strong_campaign,11,10,0.75
S3_strong_campaign_fcgnn_n10_cs0p75_seed23_20260611T103041_9169e7e6,fcgnn,0.0,93.0,93,C3,S3,S3_strong_campaign,23,10,0.75
S3_strong_campaign_fcgnn_n10_cs0p75_seed37_20260611T103052_db07927a,fcgnn,0.0,47.0,47,C3,S3,S3_strong_campaign,37,10,0.75
S3_strong_campaign_fcgnn_n10_cs0p75_seed41_20260611T103103_1c0f305c,fcgnn,0.0,62.0,62,C3,S3,S3_strong_campaign,41,10,0.75
S3_strong_campaign_fcgnn_n10_cs0p75_seed53_20260611T103114_afc50626,fcgnn,0.0,85.0,85,C3,S3,S3_strong_campaign,53,10,0.75
S3_strong_campaign_fcgnn_n10_cs0p75_seed67_20260611T103125_88d2cd6d,fcgnn,0.0,43.0,43,C3,S3,S3_strong_campaign,67,10,0.75
S3_strong_campaign_fcgnn_n10_cs0p75_seed71_20260611T103135_da9cf0f3,fcgnn,0.0,57.0,57,C3,S3,S3_strong_campaign,71,10,0.75
S3_strong_campaign_fcgnn_n10_cs0p75_seed83_20260611T103146_0a03aafc,fcgnn,0.0,66.0,66,C3,S3,S3_strong_campaign,83,10,0.75
S3_strong_campaign_fcgnn_n10_cs0p75_seed97_20260611T103157_2d5f31d2,fcgnn,0.0,100.0,100,C3,S3,S3_strong_campaign,97,10,0.75
S3_strong_campaign_fcgnn_n10_cs1p00_seed101_20260611T103210_681fe31c,fcgnn,0.0,8.0,8,C3,S3,S3_strong_campaign,101,10,1.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed11_20260611T100502_df6fd39e,fcgnn,0.0,20.0,20,C3,S3,S3_strong_campaign,11,10,1.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed11_20260611T103032_3039589a,fcgnn,0.0,20.0,20,C3,S3,S3_strong_campaign,11,10,1.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed23_20260611T103043_1fe2f75b,fcgnn,0.0,12.0,12,C3,S3,S3_strong_campaign,23,10,1.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed37_20260611T103054_7483a149,fcgnn,0.0,5.0,5,C3,S3,S3_strong_campaign,37,10,1.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed41_20260611T103105_ca680d70,fcgnn,0.0,10.0,10,C3,S3,S3_strong_campaign,41,10,1.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed53_20260611T103116_e0f86f19,fcgnn,0.0,15.0,15,C3,S3,S3_strong_campaign,53,10,1.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed67_20260611T103126_3300d190,fcgnn,0.0,11.0,11,C3,S3,S3_strong_campaign,67,10,1.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed71_20260611T103137_bff0b0ad,fcgnn,0.0,9.0,9,C3,S3,S3_strong_campaign,71,10,1.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed83_20260611T103148_cdbab451,fcgnn,0.0,16.0,16,C3,S3,S3_strong_campaign,83,10,1.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed97_20260611T103159_cf385339,fcgnn,0.0,3.0,3,C3,S3,S3_strong_campaign,97,10,1.0
S3_strong_campaign_fcgnn_n2_cs0p75_seed101_20260611T103201_18026ab0,fcgnn,0.0,20.0,20,C3,S3,S3_strong_campaign,101,2,0.75
S3_strong_campaign_fcgnn_n2_cs0p75_seed11_20260611T100453_9a1d8767,fcgnn,0.0,8.0,8,C3,S3,S3_strong_campaign,11,2,0.75
S3_strong_campaign_fcgnn_n2_cs0p75_seed11_20260611T103024_d4a545b6,fcgnn,0.0,8.0,8,C3,S3,S3_strong_campaign,11,2,0.75
S3_strong_campaign_fcgnn_n2_cs0p75_seed23_20260611T103034_a285b551,fcgnn,0.0,4.0,4,C3,S3,S3_strong_campaign,23,2,0.75
S3_strong_campaign_fcgnn_n2_cs0p75_seed37_20260611T103045_23f20928,fcgnn,0.0,3.0,3,C3,S3,S3_strong_campaign,37,2,0.75
S3_strong_campaign_fcgnn_n2_cs0p75_seed41_20260611T103056_d881aa4b,fcgnn,0.0,20.0,20,C3,S3,S3_strong_campaign,41,2,0.75
S3_strong_campaign_fcgnn_n2_cs0p75_seed53_20260611T103107_4ada1ad5,fcgnn,0.0,20.0,20,C3,S3,S3_strong_campaign,53,2,0.75
S3_strong_campaign_fcgnn_n2_cs0p75_seed67_20260611T103118_d2c436d0,fcgnn,0.0,15.0,15,C3,S3,S3_strong_campaign,67,2,0.75
S3_strong_campaign_fcgnn_n2_cs0p75_seed71_20260611T103128_cbb7c462,fcgnn,0.0,17.0,17,C3,S3,S3_strong_campaign,71,2,0.75
S3_strong_campaign_fcgnn_n2_cs0p75_seed83_20260611T103139_69a74864,fcgnn,0.0,20.0,20,C3,S3,S3_strong_campaign,83,2,0.75
S3_strong_campaign_fcgnn_n2_cs0p75_seed97_20260611T103150_d33e74b1,fcgnn,0.0,20.0,20,C3,S3,S3_strong_campaign,97,2,0.75
S3_strong_campaign_fcgnn_n2_cs1p00_seed101_20260611T103202_2b530b78,fcgnn,0.0,3.0,3,C3,S3,S3_strong_campaign,101,2,1.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed11_20260611T100454_c07ce04e,fcgnn,0.0,10.0,10,C3,S3,S3_strong_campaign,11,2,1.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed11_20260611T103025_b371f0aa,fcgnn,0.0,10.0,10,C3,S3,S3_strong_campaign,11,2,1.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed23_20260611T103036_9ac57e58,fcgnn,0.0,3.0,3,C3,S3,S3_strong_campaign,23,2,1.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed37_20260611T103047_671ba1f5,fcgnn,0.0,3.0,3,C3,S3,S3_strong_campaign,37,2,1.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed41_20260611T103058_609b87c1,fcgnn,0.0,3.0,3,C3,S3,S3_strong_campaign,41,2,1.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed53_20260611T103109_4317a917,fcgnn,0.0,3.0,3,C3,S3,S3_strong_campaign,53,2,1.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed67_20260611T103119_3de76dc7,fcgnn,0.0,3.0,3,C3,S3,S3_strong_campaign,67,2,1.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed71_20260611T103130_fc2a531e,fcgnn,0.0,3.0,3,C3,S3,S3_strong_campaign,71,2,1.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed83_20260611T103140_eafd0515,fcgnn,0.0,4.0,4,C3,S3,S3_strong_campaign,83,2,1.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed97_20260611T103151_7cc04bd3,fcgnn,0.0,3.0,3,C3,S3,S3_strong_campaign,97,2,1.0
S3_strong_campaign_fcgnn_n5_cs0p75_seed101_20260611T103204_d2842cc4,fcgnn,0.0,44.0,44,C3,S3,S3_strong_campaign,101,5,0.75
S3_strong_campaign_fcgnn_n5_cs0p75_seed11_20260611T100456_f26b644f,fcgnn,0.0,30.0,30,C3,S3,S3_strong_campaign,11,5,0.75
S3_strong_campaign_fcgnn_n5_cs0p75_seed11_20260611T103027_e30402e9,fcgnn,0.0,30.0,30,C3,S3,S3_strong_campaign,11,5,0.75
S3_strong_campaign_fcgnn_n5_cs0p75_seed23_20260611T103038_80e31633,fcgnn,0.0,13.0,13,C3,S3,S3_strong_campaign,23,5,0.75
S3_strong_campaign_fcgnn_n5_cs0p75_seed37_20260611T103048_b3d16464,fcgnn,0.0,16.0,16,C3,S3,S3_strong_campaign,37,5,0.75
S3_strong_campaign_fcgnn_n5_cs0p75_seed41_20260611T103059_76dabe05,fcgnn,0.0,25.0,25,C3,S3,S3_strong_campaign,41,5,0.75
S3_strong_campaign_fcgnn_n5_cs0p75_seed53_20260611T103110_fd7809ac,fcgnn,0.0,46.0,46,C3,S3,S3_strong_campaign,53,5,0.75
S3_strong_campaign_fcgnn_n5_cs0p75_seed67_20260611T103121_69fe6fe6,fcgnn,0.0,30.0,30,C3,S3,S3_strong_campaign,67,5,0.75
S3_strong_campaign_fcgnn_n5_cs0p75_seed71_20260611T103132_8fe84901,fcgnn,0.0,34.0,34,C3,S3,S3_strong_campaign,71,5,0.75
S3_strong_campaign_fcgnn_n5_cs0p75_seed83_20260611T103142_dbe95876,fcgnn,0.0,49.0,49,C3,S3,S3_strong_campaign,83,5,0.75
S3_strong_campaign_fcgnn_n5_cs0p75_seed97_20260611T103153_7977ce59,fcgnn,0.0,29.0,29,C3,S3,S3_strong_campaign,97,5,0.75
S3_strong_campaign_fcgnn_n5_cs1p00_seed101_20260611T103206_d6a3556e,fcgnn,0.0,6.0,6,C3,S3,S3_strong_campaign,101,5,1.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed11_20260611T100458_f92266a1,fcgnn,0.0,8.0,8,C3,S3,S3_strong_campaign,11,5,1.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed11_20260611T103029_04bb7e35,fcgnn,0.0,8.0,8,C3,S3,S3_strong_campaign,11,5,1.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed23_20260611T103039_ea848847,fcgnn,0.0,9.0,9,C3,S3,S3_strong_campaign,23,5,1.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed37_20260611T103050_bbdeaef0,fcgnn,0.0,9.0,9,C3,S3,S3_strong_campaign,37,5,1.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed41_20260611T103101_113a87f9,fcgnn,0.0,6.0,6,C3,S3,S3_strong_campaign,41,5,1.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed53_20260611T103112_c2f5ea54,fcgnn,0.0,6.0,6,C3,S3,S3_strong_campaign,53,5,1.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed67_20260611T103123_2c1246b4,fcgnn,0.0,6.0,6,C3,S3,S3_strong_campaign,67,5,1.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed71_20260611T103133_37ef4ac1,fcgnn,0.0,6.0,6,C3,S3,S3_strong_campaign,71,5,1.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed83_20260611T103144_9f0d711e,fcgnn,0.0,9.0,9,C3,S3,S3_strong_campaign,83,5,1.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed97_20260611T103155_5d2fd06b,fcgnn,0.0,3.0,3,C3,S3,S3_strong_campaign,97,5,1.0
S3_strong_campaign_local_ids_n10_cs0p75_seed101_20260611T103206_95b934e1,local_ids,,,0,C1,S3,S3_strong_campaign,101,10,0.75
S3_strong_campaign_local_ids_n10_cs0p75_seed11_20260611T100458_5183553b,local_ids,,,0,C1,S3,S3_strong_campaign,11,10,0.75
S3_strong_campaign_local_ids_n10_cs0p75_seed11_20260611T103029_4d3f975c,local_ids,,,0,C1,S3,S3_strong_campaign,11,10,0.75
S3_strong_campaign_local_ids_n10_cs0p75_seed23_20260611T103040_101f6e07,local_ids,,,0,C1,S3,S3_strong_campaign,23,10,0.75
S3_strong_campaign_local_ids_n10_cs0p75_seed37_20260611T103051_7486ff9d,local_ids,,,0,C1,S3,S3_strong_campaign,37,10,0.75
S3_strong_campaign_local_ids_n10_cs0p75_seed41_20260611T103102_c321dfba,local_ids,,,0,C1,S3,S3_strong_campaign,41,10,0.75
S3_strong_campaign_local_ids_n10_cs0p75_seed53_20260611T103113_290c46f6,local_ids,,,0,C1,S3,S3_strong_campaign,53,10,0.75
S3_strong_campaign_local_ids_n10_cs0p75_seed67_20260611T103123_a763c3da,local_ids,,,0,C1,S3,S3_strong_campaign,67,10,0.75
S3_strong_campaign_local_ids_n10_cs0p75_seed71_20260611T103134_1de88492,local_ids,,,0,C1,S3,S3_strong_campaign,71,10,0.75
S3_strong_campaign_local_ids_n10_cs0p75_seed83_20260611T103144_f47d5020,local_ids,,,0,C1,S3,S3_strong_campaign,83,10,0.75
S3_strong_campaign_local_ids_n10_cs0p75_seed97_20260611T103155_d47ee605,local_ids,,,0,C1,S3,S3_strong_campaign,97,10,0.75
S3_strong_campaign_local_ids_n10_cs1p00_seed101_20260611T103208_89efea63,local_ids,,,0,C1,S3,S3_strong_campaign,101,10,1.0
S3_strong_campaign_local_ids_n10_cs1p00_seed11_20260611T100500_2ef93130,local_ids,,,0,C1,S3,S3_strong_campaign,11,10,1.0
S3_strong_campaign_local_ids_n10_cs1p00_seed11_20260611T103031_76df1151,local_ids,,,0,C1,S3,S3_strong_campaign,11,10,1.0
S3_strong_campaign_local_ids_n10_cs1p00_seed23_20260611T103042_a9287525,local_ids,,,0,C1,S3,S3_strong_campaign,23,10,1.0
S3_strong_campaign_local_ids_n10_cs1p00_seed37_20260611T103053_6e26d97f,local_ids,,,0,C1,S3,S3_strong_campaign,37,10,1.0
S3_strong_campaign_local_ids_n10_cs1p00_seed41_20260611T103104_8b9907cc,local_ids,,,0,C1,S3,S3_strong_campaign,41,10,1.0
S3_strong_campaign_local_ids_n10_cs1p00_seed53_20260611T103115_10d78854,local_ids,,,0,C1,S3,S3_strong_campaign,53,10,1.0
S3_strong_campaign_local_ids_n10_cs1p00_seed67_20260611T103125_2f63449f,local_ids,,,0,C1,S3,S3_strong_campaign,67,10,1.0
S3_strong_campaign_local_ids_n10_cs1p00_seed71_20260611T103136_8f812f11,local_ids,,,0,C1,S3,S3_strong_campaign,71,10,1.0
S3_strong_campaign_local_ids_n10_cs1p00_seed83_20260611T103146_7ec3a041,local_ids,,,0,C1,S3,S3_strong_campaign,83,10,1.0
S3_strong_campaign_local_ids_n10_cs1p00_seed97_20260611T103157_5f450ed1,local_ids,,,0,C1,S3,S3_strong_campaign,97,10,1.0
S3_strong_campaign_local_ids_n2_cs0p75_seed101_20260611T103159_6e5480d6,local_ids,,,0,C1,S3,S3_strong_campaign,101,2,0.75
S3_strong_campaign_local_ids_n2_cs0p75_seed11_20260611T100452_576425e2,local_ids,,,0,C1,S3,S3_strong_campaign,11,2,0.75
S3_strong_campaign_local_ids_n2_cs0p75_seed11_20260611T103022_0ffb2d93,local_ids,,,0,C1,S3,S3_strong_campaign,11,2,0.75
S3_strong_campaign_local_ids_n2_cs0p75_seed23_20260611T103033_a0094305,local_ids,,,0,C1,S3,S3_strong_campaign,23,2,0.75
S3_strong_campaign_local_ids_n2_cs0p75_seed37_20260611T103044_5392bd73,local_ids,,,0,C1,S3,S3_strong_campaign,37,2,0.75
S3_strong_campaign_local_ids_n2_cs0p75_seed41_20260611T103055_7b74d65e,local_ids,,,0,C1,S3,S3_strong_campaign,41,2,0.75
S3_strong_campaign_local_ids_n2_cs0p75_seed53_20260611T103106_a4cde656,local_ids,,,0,C1,S3,S3_strong_campaign,53,2,0.75
S3_strong_campaign_local_ids_n2_cs0p75_seed67_20260611T103117_8b854482,local_ids,,,0,C1,S3,S3_strong_campaign,67,2,0.75
S3_strong_campaign_local_ids_n2_cs0p75_seed71_20260611T103127_41cc307a,local_ids,,,0,C1,S3,S3_strong_campaign,71,2,0.75
S3_strong_campaign_local_ids_n2_cs0p75_seed83_20260611T103138_3ec1342e,local_ids,,,0,C1,S3,S3_strong_campaign,83,2,0.75
S3_strong_campaign_local_ids_n2_cs0p75_seed97_20260611T103148_139611aa,local_ids,,,0,C1,S3,S3_strong_campaign,97,2,0.75
S3_strong_campaign_local_ids_n2_cs1p00_seed101_20260611T103201_1f8d6354,local_ids,,,0,C1,S3,S3_strong_campaign,101,2,1.0
S3_strong_campaign_local_ids_n2_cs1p00_seed11_20260611T100453_eed80fa6,local_ids,,,0,C1,S3,S3_strong_campaign,11,2,1.0
S3_strong_campaign_local_ids_n2_cs1p00_seed11_20260611T103024_a7a6b72b,local_ids,,,0,C1,S3,S3_strong_campaign,11,2,1.0
S3_strong_campaign_local_ids_n2_cs1p00_seed23_20260611T103035_49d36689,local_ids,,,0,C1,S3,S3_strong_campaign,23,2,1.0
S3_strong_campaign_local_ids_n2_cs1p00_seed37_20260611T103046_da928507,local_ids,,,0,C1,S3,S3_strong_campaign,37,2,1.0
S3_strong_campaign_local_ids_n2_cs1p00_seed41_20260611T103056_20a8d8fa,local_ids,,,0,C1,S3,S3_strong_campaign,41,2,1.0
S3_strong_campaign_local_ids_n2_cs1p00_seed53_20260611T103107_bda270a9,local_ids,,,0,C1,S3,S3_strong_campaign,53,2,1.0
S3_strong_campaign_local_ids_n2_cs1p00_seed67_20260611T103118_081fa0aa,local_ids,,,0,C1,S3,S3_strong_campaign,67,2,1.0
S3_strong_campaign_local_ids_n2_cs1p00_seed71_20260611T103129_5c89f2bb,local_ids,,,0,C1,S3,S3_strong_campaign,71,2,1.0
S3_strong_campaign_local_ids_n2_cs1p00_seed83_20260611T103139_f69f6e3f,local_ids,,,0,C1,S3,S3_strong_campaign,83,2,1.0
S3_strong_campaign_local_ids_n2_cs1p00_seed97_20260611T103150_f0f55ca1,local_ids,,,0,C1,S3,S3_strong_campaign,97,2,1.0
S3_strong_campaign_local_ids_n5_cs0p75_seed101_20260611T103203_7fdfee59,local_ids,,,0,C1,S3,S3_strong_campaign,101,5,0.75
S3_strong_campaign_local_ids_n5_cs0p75_seed11_20260611T100455_622de475,local_ids,,,0,C1,S3,S3_strong_campaign,11,5,0.75
S3_strong_campaign_local_ids_n5_cs0p75_seed11_20260611T103026_f18b27bb,local_ids,,,0,C1,S3,S3_strong_campaign,11,5,0.75
S3_strong_campaign_local_ids_n5_cs0p75_seed23_20260611T103036_1672fb00,local_ids,,,0,C1,S3,S3_strong_campaign,23,5,0.75
S3_strong_campaign_local_ids_n5_cs0p75_seed37_20260611T103047_e7a6f641,local_ids,,,0,C1,S3,S3_strong_campaign,37,5,0.75
S3_strong_campaign_local_ids_n5_cs0p75_seed41_20260611T103058_753c0ca2,local_ids,,,0,C1,S3,S3_strong_campaign,41,5,0.75
S3_strong_campaign_local_ids_n5_cs0p75_seed53_20260611T103109_6479746d,local_ids,,,0,C1,S3,S3_strong_campaign,53,5,0.75
S3_strong_campaign_local_ids_n5_cs0p75_seed67_20260611T103120_2a306f65,local_ids,,,0,C1,S3,S3_strong_campaign,67,5,0.75
S3_strong_campaign_local_ids_n5_cs0p75_seed71_20260611T103130_c690f67e,local_ids,,,0,C1,S3,S3_strong_campaign,71,5,0.75
S3_strong_campaign_local_ids_n5_cs0p75_seed83_20260611T103141_b4625de9,local_ids,,,0,C1,S3,S3_strong_campaign,83,5,0.75
S3_strong_campaign_local_ids_n5_cs0p75_seed97_20260611T103152_75a03e32,local_ids,,,0,C1,S3,S3_strong_campaign,97,5,0.75
S3_strong_campaign_local_ids_n5_cs1p00_seed101_20260611T103204_54a51413,local_ids,,,0,C1,S3,S3_strong_campaign,101,5,1.0
S3_strong_campaign_local_ids_n5_cs1p00_seed11_20260611T100457_01c4120f,local_ids,,,0,C1,S3,S3_strong_campaign,11,5,1.0
S3_strong_campaign_local_ids_n5_cs1p00_seed11_20260611T103027_bddcf253,local_ids,,,0,C1,S3,S3_strong_campaign,11,5,1.0
S3_strong_campaign_local_ids_n5_cs1p00_seed23_20260611T103038_95660319,local_ids,,,0,C1,S3,S3_strong_campaign,23,5,1.0
S3_strong_campaign_local_ids_n5_cs1p00_seed37_20260611T103049_4003f2c9,local_ids,,,0,C1,S3,S3_strong_campaign,37,5,1.0
S3_strong_campaign_local_ids_n5_cs1p00_seed41_20260611T103100_22443e27,local_ids,,,0,C1,S3,S3_strong_campaign,41,5,1.0
S3_strong_campaign_local_ids_n5_cs1p00_seed53_20260611T103111_ddbfce62,local_ids,,,0,C1,S3,S3_strong_campaign,53,5,1.0
S3_strong_campaign_local_ids_n5_cs1p00_seed67_20260611T103122_480ce542,local_ids,,,0,C1,S3,S3_strong_campaign,67,5,1.0
S3_strong_campaign_local_ids_n5_cs1p00_seed71_20260611T103132_5a07dfbc,local_ids,,,0,C1,S3,S3_strong_campaign,71,5,1.0
S3_strong_campaign_local_ids_n5_cs1p00_seed83_20260611T103143_a477da11,local_ids,,,0,C1,S3,S3_strong_campaign,83,5,1.0
S3_strong_campaign_local_ids_n5_cs1p00_seed97_20260611T103153_a7a8782e,local_ids,,,0,C1,S3,S3_strong_campaign,97,5,1.0
S4_weak_campaign_descriptor_clustering_n10_cs0p75_seed101_20260611T103354_a86abbc9,descriptor_clustering,0.0,29.0,29,C2,S4,S4_weak_campaign,101,10,0.75
S4_weak_campaign_descriptor_clustering_n10_cs0p75_seed11_20260611T100509_6843f351,descriptor_clustering,0.0,70.0,70,C2,S4,S4_weak_campaign,11,10,0.75
S4_weak_campaign_descriptor_clustering_n10_cs0p75_seed11_20260611T103217_2a9e9425,descriptor_clustering,0.0,70.0,70,C2,S4,S4_weak_campaign,11,10,0.75
S4_weak_campaign_descriptor_clustering_n10_cs0p75_seed23_20260611T103228_bbcc70f8,descriptor_clustering,0.0,16.0,16,C2,S4,S4_weak_campaign,23,10,0.75
S4_weak_campaign_descriptor_clustering_n10_cs0p75_seed37_20260611T103239_4c21fe31,descriptor_clustering,0.0,33.0,33,C2,S4,S4_weak_campaign,37,10,0.75
S4_weak_campaign_descriptor_clustering_n10_cs0p75_seed41_20260611T103250_789a20cd,descriptor_clustering,0.0,57.0,57,C2,S4,S4_weak_campaign,41,10,0.75
S4_weak_campaign_descriptor_clustering_n10_cs0p75_seed53_20260611T103301_6b4aadbb,descriptor_clustering,0.0,24.0,24,C2,S4,S4_weak_campaign,53,10,0.75
S4_weak_campaign_descriptor_clustering_n10_cs0p75_seed67_20260611T103311_e07b837b,descriptor_clustering,0.0,32.0,32,C2,S4,S4_weak_campaign,67,10,0.75
S4_weak_campaign_descriptor_clustering_n10_cs0p75_seed71_20260611T103322_fb7069a2,descriptor_clustering,0.0,57.0,57,C2,S4,S4_weak_campaign,71,10,0.75
S4_weak_campaign_descriptor_clustering_n10_cs0p75_seed83_20260611T103333_0625d4b3,descriptor_clustering,0.0,58.0,58,C2,S4,S4_weak_campaign,83,10,0.75
S4_weak_campaign_descriptor_clustering_n10_cs0p75_seed97_20260611T103343_c0aba997,descriptor_clustering,0.0,21.0,21,C2,S4,S4_weak_campaign,97,10,0.75
S4_weak_campaign_descriptor_clustering_n10_cs1p00_seed101_20260611T103356_3e6566c2,descriptor_clustering,0.0,84.0,84,C2,S4,S4_weak_campaign,101,10,1.0
S4_weak_campaign_descriptor_clustering_n10_cs1p00_seed11_20260611T100511_86a91b40,descriptor_clustering,0.0,0.0,0,C2,S4,S4_weak_campaign,11,10,1.0
S4_weak_campaign_descriptor_clustering_n10_cs1p00_seed11_20260611T103219_c0a68acb,descriptor_clustering,0.0,0.0,0,C2,S4,S4_weak_campaign,11,10,1.0
S4_weak_campaign_descriptor_clustering_n10_cs1p00_seed23_20260611T103230_e0a84f7b,descriptor_clustering,0.0,7.0,7,C2,S4,S4_weak_campaign,23,10,1.0
S4_weak_campaign_descriptor_clustering_n10_cs1p00_seed37_20260611T103241_645c14b2,descriptor_clustering,0.0,9.0,9,C2,S4,S4_weak_campaign,37,10,1.0
S4_weak_campaign_descriptor_clustering_n10_cs1p00_seed41_20260611T103252_09a6bbe7,descriptor_clustering,0.0,83.0,83,C2,S4,S4_weak_campaign,41,10,1.0
S4_weak_campaign_descriptor_clustering_n10_cs1p00_seed53_20260611T103303_0d256d09,descriptor_clustering,0.0,1.0,1,C2,S4,S4_weak_campaign,53,10,1.0
S4_weak_campaign_descriptor_clustering_n10_cs1p00_seed67_20260611T103313_2c70835b,descriptor_clustering,0.0,70.0,70,C2,S4,S4_weak_campaign,67,10,1.0
S4_weak_campaign_descriptor_clustering_n10_cs1p00_seed71_20260611T103324_28ecd8aa,descriptor_clustering,0.0,73.0,73,C2,S4,S4_weak_campaign,71,10,1.0
S4_weak_campaign_descriptor_clustering_n10_cs1p00_seed83_20260611T103334_b299e726,descriptor_clustering,0.0,1.0,1,C2,S4,S4_weak_campaign,83,10,1.0
S4_weak_campaign_descriptor_clustering_n10_cs1p00_seed97_20260611T103345_824fb2b0,descriptor_clustering,0.0,0.0,0,C2,S4,S4_weak_campaign,97,10,1.0
S4_weak_campaign_descriptor_clustering_n2_cs0p75_seed101_20260611T103347_83c227fb,descriptor_clustering,0.0,20.0,20,C2,S4,S4_weak_campaign,101,2,0.75
S4_weak_campaign_descriptor_clustering_n2_cs0p75_seed11_20260611T100503_4b3c0f92,descriptor_clustering,0.0,10.0,10,C2,S4,S4_weak_campaign,11,2,0.75
S4_weak_campaign_descriptor_clustering_n2_cs0p75_seed11_20260611T103211_f27e0e93,descriptor_clustering,0.0,10.0,10,C2,S4,S4_weak_campaign,11,2,0.75
S4_weak_campaign_descriptor_clustering_n2_cs0p75_seed23_20260611T103221_42a2d440,descriptor_clustering,0.0,0.0,0,C2,S4,S4_weak_campaign,23,2,0.75
S4_weak_campaign_descriptor_clustering_n2_cs0p75_seed37_20260611T103232_9e0484b9,descriptor_clustering,0.0,20.0,20,C2,S4,S4_weak_campaign,37,2,0.75
S4_weak_campaign_descriptor_clustering_n2_cs0p75_seed41_20260611T103243_f1da7641,descriptor_clustering,0.0,20.0,20,C2,S4,S4_weak_campaign,41,2,0.75
S4_weak_campaign_descriptor_clustering_n2_cs0p75_seed53_20260611T103254_a0a9c5a0,descriptor_clustering,0.0,20.0,20,C2,S4,S4_weak_campaign,53,2,0.75
S4_weak_campaign_descriptor_clustering_n2_cs0p75_seed67_20260611T103304_a258f079,descriptor_clustering,0.0,15.0,15,C2,S4,S4_weak_campaign,67,2,0.75
S4_weak_campaign_descriptor_clustering_n2_cs0p75_seed71_20260611T103315_00e9b62e,descriptor_clustering,0.0,13.0,13,C2,S4,S4_weak_campaign,71,2,0.75
S4_weak_campaign_descriptor_clustering_n2_cs0p75_seed83_20260611T103326_08187715,descriptor_clustering,0.0,20.0,20,C2,S4,S4_weak_campaign,83,2,0.75
S4_weak_campaign_descriptor_clustering_n2_cs0p75_seed97_20260611T103336_2cb2b63e,descriptor_clustering,0.0,20.0,20,C2,S4,S4_weak_campaign,97,2,0.75
S4_weak_campaign_descriptor_clustering_n2_cs1p00_seed101_20260611T103349_82ad43fe,descriptor_clustering,0.0,20.0,20,C2,S4,S4_weak_campaign,101,2,1.0
S4_weak_campaign_descriptor_clustering_n2_cs1p00_seed11_20260611T100504_94a92f48,descriptor_clustering,0.0,10.0,10,C2,S4,S4_weak_campaign,11,2,1.0
S4_weak_campaign_descriptor_clustering_n2_cs1p00_seed11_20260611T103212_c80a7b44,descriptor_clustering,0.0,10.0,10,C2,S4,S4_weak_campaign,11,2,1.0
S4_weak_campaign_descriptor_clustering_n2_cs1p00_seed23_20260611T103223_35dc8f90,descriptor_clustering,0.0,0.0,0,C2,S4,S4_weak_campaign,23,2,1.0
