method,seed,scenario_key,campaign_size,coordination_strength,tp,fp,tn,fn,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,weak_malicious_recovered,weak_benign_promoted,vehicle_precision,vehicle_recall,vehicle_f1,attacked_vehicles_recovered,benign_vehicles_incorrectly_included,campaign_detection_rate,campaign_precision,campaign_recall,campaign_f1,false_campaign_alert_rate,n_detected_campaign_clusters,n_ground_truth_campaigns,incorrect_campaign_merging,coordinated_events,runtime_graph_construction_sec,runtime_gnn_inference_sec,runtime_clustering_sec,runtime_total_sec,runtime_local_ids_sec,scenario_id
descriptor_clustering,53,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,181,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.047391542000696,,0.0021348749869503,0.374052167055197,,S3
fcgnn,67,S3_strong_campaign,5,1.0,5,1,0,0,0.0909090909090909,1.0,0.1666666666666666,1.0,0.0,0.9374444444444444,0.7836185492648365,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,24,0.0379222499905154,0.0512084160000085,0.0035598329850472,0.4217961250105873,,S3
standard_gnn,41,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9995833333333332,0.9929545454545454,0,168,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0334566249512136,0.0420210000011138,0.0037092919810675,0.3731828749878332,,S3
standard_gnn,53,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,181,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0365255000069737,0.0449234579573385,0.0032454170286655,0.5319597499910742,,S3
descriptor_clustering,71,S3_strong_campaign,2,1.0,2,1,0,0,0.0536277602523659,1.0,0.1017964071856287,1.0,0.0,0.9368627450980392,0.7074841624278903,0,178,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,16,0.0372187499888241,,0.0019552080193534,0.4412284999853,,S3
standard_gnn,101,S3_strong_campaign,10,0.75,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9690780141843972,0.9395021184347138,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0481395419919863,0.050339332956355,0.0035890829749405,0.581277624994982,,S3
standard_gnn,11,S3_strong_campaign,10,1.0,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,22,0.0451505410019308,0.0487708330038003,0.0036320830113254,0.4757184169720858,,S3
fcgnn,83,S3_strong_campaign,5,1.0,5,1,0,0,0.1404011461318051,1.0,0.2462311557788944,1.0,0.0,0.9985034013605444,0.99326826382727,0,193,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,40,0.0415739159798249,0.0526298750191926,0.0032950829481706,0.4222601660294458,,S3
local_ids,11,S3_strong_campaign,2,1.0,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.777,0.077330487368208,0,183,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.2899284160230309,0.0,S3
descriptor_clustering,101,S3_strong_campaign,5,0.75,5,1,0,0,0.127906976744186,1.0,0.2268041237113402,1.0,0.0,0.9344696969696972,0.8042765966665713,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,15,0.0397447079885751,,0.0020243750186637,0.3882282500271685,,S3
standard_gnn,53,S3_strong_campaign,5,1.0,5,1,0,0,0.1329479768786127,1.0,0.2346938775510204,1.0,0.0,0.9760869565217392,0.932456824617277,0,181,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0389778329990804,0.1392269580392167,0.0038790829712525,0.529013000021223,,S3
standard_gnn,67,S3_strong_campaign,5,1.0,5,1,0,0,0.0909090909090909,1.0,0.1666666666666666,1.0,0.0,0.9374444444444444,0.7836185492648365,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0382264999789185,0.0464185420423746,0.003213207994122,0.5023421669611707,,S3
local_ids,97,S3_strong_campaign,10,0.75,10,1,0,0,0.25,1.0,0.4,1.0,0.0,0.9998,0.9994339622641508,0,177,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3910349999787286,0.0,S3
standard_gnn,37,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,186,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0361787909641861,0.0452894999762065,0.0030729579739272,0.3978774999850429,,S3
standard_gnn,83,S3_strong_campaign,5,1.0,5,1,0,0,0.1404011461318051,1.0,0.2462311557788944,1.0,0.0,0.9985034013605444,0.99326826382727,0,193,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,10,0.037574416026473,0.0457172499736771,0.0035777080338448,0.41222491604276,,S3
standard_gnn,67,S3_strong_campaign,10,1.0,10,1,0,0,0.1825613079019073,1.0,0.3087557603686636,1.0,0.0,0.9555721393034826,0.8939922351551733,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,12,0.041093332984019,0.0445043749641627,0.0033487500040791,0.436744291044306,,S3
local_ids,71,S3_strong_campaign,5,0.75,5,1,0,0,0.1017964071856287,1.0,0.1847826086956521,1.0,0.0,0.916470588235294,0.7395244363356515,0,178,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3018550829729065,0.0,S3
descriptor_clustering,97,S3_strong_campaign,5,0.75,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,177,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,0.0,1.0,0.0,1.0,2,1,0,27,0.0385148330242373,,0.0018992919940501,0.3845289170276373,,S3
fcgnn,53,S3_strong_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,181,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,17,0.1146513340063393,0.0522668749908916,0.0033988330396823,0.4648047080263495,,S3
standard_gnn,101,S3_strong_campaign,5,0.75,5,1,0,0,0.127906976744186,1.0,0.2268041237113402,1.0,0.0,0.9344696969696972,0.8042765966665713,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0403327909880317,0.045796042017173,0.0028982090298086,0.434720582969021,,S3
local_ids,37,S3_strong_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,186,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3049590419977903,0.0,S3
standard_gnn,101,S3_strong_campaign,5,1.0,5,1,0,0,0.127906976744186,1.0,0.2268041237113402,1.0,0.0,0.9344696969696972,0.8042765966665713,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,10,0.041163542016875,0.0426513340207748,0.0038150830077938,0.4236308329855092,,S3
fcgnn,41,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9995833333333332,0.9929545454545454,0,168,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0338361669564619,0.0462210000259801,0.0029720829916186,0.3768597500165924,,S3
descriptor_clustering,53,S3_strong_campaign,5,0.75,5,1,0,0,0.1329479768786127,1.0,0.2346938775510204,1.0,0.0,0.9760869565217392,0.932456824617277,0,181,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0404261659714393,,0.0021757910144515,0.3943834999809041,,S3
local_ids,71,S3_strong_campaign,2,1.0,2,1,0,0,0.0536277602523659,1.0,0.1017964071856287,1.0,0.0,0.9368627450980392,0.7074841624278903,0,178,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.2904871249920688,0.0,S3
local_ids,11,S3_strong_campaign,10,1.0,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3755654590204358,0.0,S3
fcgnn,37,S3_strong_campaign,5,0.75,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,186,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,34,0.0421353339916095,0.0512522079516202,0.0034848329960368,0.5319567499682307,,S3
local_ids,71,S3_strong_campaign,5,1.0,5,1,0,0,0.1017964071856287,1.0,0.1847826086956521,1.0,0.0,0.916470588235294,0.7395244363356515,0,178,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3250187909579836,0.0,S3
descriptor_clustering,67,S3_strong_campaign,2,0.75,2,1,0,0,0.0476190476190476,1.0,0.0909090909090909,1.0,0.0,0.95,0.7512363683662887,0,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0330911669880151,,0.0017768330289982,0.3306080410256982,,S3
local_ids,41,S3_strong_campaign,10,1.0,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9737056737588652,0.9478363049990268,0,168,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.4464937499724328,0.0,S3
standard_gnn,11,S3_strong_campaign,5,1.0,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0384854589938186,0.0518521660123951,0.0031716669909656,0.4257004169630818,,S3
fcgnn,101,S3_strong_campaign,10,1.0,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9690780141843972,0.9395021184347138,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,86,0.0459076670231297,0.0507793749566189,0.0036951249931007,0.5779941250220872,,S3
fcgnn,71,S3_strong_campaign,10,0.75,10,1,0,0,0.2125984251968504,1.0,0.3506493506493506,1.0,0.0,0.9499588477366254,0.8962316651173461,0,178,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,0.0,1.0,0.0,1.0,2,1,0,24,0.0439642500132322,0.0507086670259013,0.0037395419785752,0.4680134169757366,,S3
descriptor_clustering,83,S3_strong_campaign,5,0.75,5,1,0,0,0.1404011461318051,1.0,0.2462311557788944,1.0,0.0,0.9985034013605444,0.99326826382727,0,193,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,0.0,1.0,0.0,1.0,3,1,0,38,0.0413061659783124,,0.002080499951262,0.3999970000004396,,S3
fcgnn,101,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9978333333333332,0.975037037037037,0,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0393110419972799,0.1427861250122077,0.0036729580024257,0.4966546249925159,,S3
descriptor_clustering,37,S3_strong_campaign,5,1.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,186,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,50,0.0412806659587658,,0.0020931249600835,0.4006428749999031,,S3
fcgnn,53,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,181,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0362844580085948,0.0495408339775167,0.0032171250204555,0.4254187920014374,,S3
standard_gnn,97,S3_strong_campaign,5,1.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,177,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,14,0.0398972079856321,0.047436041990295,0.0037510420079343,0.4334152500377968,,S3
standard_gnn,37,S3_strong_campaign,10,0.75,10,1,0,0,0.2346938775510204,1.0,0.3801652892561983,1.0,0.0,0.9784420289855074,0.9580723862755244,0,186,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0472599170170724,0.0505484159803018,0.003421708010137,0.4811687089968472,,S3
fcgnn,11,S3_strong_campaign,5,1.0,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,32,0.0403382090153172,0.0536436670226976,0.003606749989558,0.5201685409992933,,S3
fcgnn,11,S3_strong_campaign,5,0.75,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,10,0.0382813750184141,0.0485074170283041,0.0033292500302195,0.4209798750234768,,S3
fcgnn,41,S3_strong_campaign,10,1.0,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9737056737588652,0.9478363049990268,0,168,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,84,0.047799166990444,0.0526172499521635,0.0039277920150198,0.5007380419992842,,S3
standard_gnn,23,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,174,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0339667919906787,0.0431312079890631,0.0029286249773576,0.3910454169963486,,S3
standard_gnn,41,S3_strong_campaign,10,1.0,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9737056737588652,0.9478363049990268,0,168,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,22,0.0479054169845767,0.0510283750481903,0.0035042500239796,0.4883319999789819,,S3
local_ids,101,S3_strong_campaign,10,1.0,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9690780141843972,0.9395021184347138,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3845140830380842,0.0,S3
standard_gnn,67,S3_strong_campaign,5,0.75,5,1,0,0,0.0909090909090909,1.0,0.1666666666666666,1.0,0.0,0.9374444444444444,0.7836185492648365,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0375362089835107,0.0482579999952577,0.0029853329760953,0.4834409159957431,,S3
fcgnn,11,S3_strong_campaign,2,1.0,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.777,0.077330487368208,0,183,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0348390840226784,0.0516071669990196,0.00548987503862,0.3899432080215774,,S3
fcgnn,83,S3_strong_campaign,10,1.0,10,1,0,0,0.2268041237113402,1.0,0.3697478991596639,1.0,0.0,0.9731439393939394,0.9507058605534704,0,193,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,72,0.0441441670409403,0.0462409589672461,0.0034137910115532,0.4618627919699065,,S3
fcgnn,53,S3_strong_campaign,10,0.75,10,1,0,0,0.2207792207792207,1.0,0.3617021276595745,1.0,0.0,0.9612549019607844,0.9258897419100875,0,181,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0468412920017726,0.0502175420406274,0.0037373749655671,0.4906087499693967,,S3
descriptor_clustering,83,S3_strong_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,193,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,20,0.036791542021092,,0.0018353330087848,0.3534207500051707,,S3
standard_gnn,23,S3_strong_campaign,5,0.75,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,174,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0411040000035427,0.0470191669883206,0.0032542499830015,0.5285123329958878,,S3
descriptor_clustering,37,S3_strong_campaign,10,1.0,10,1,0,0,0.2346938775510204,1.0,0.3801652892561983,1.0,0.0,0.9784420289855074,0.9580723862755244,0,186,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,88,0.0477353750029578,,0.0020351659622974,0.4526998330256901,,S3
standard_gnn,11,S3_strong_campaign,5,1.0,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0402009169920347,0.0462333330069668,0.0028613749891519,0.5061166250379756,,S3
local_ids,83,S3_strong_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,193,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.2860733339912258,0.0,S3
fcgnn,37,S3_strong_campaign,10,1.0,10,1,0,0,0.2346938775510204,1.0,0.3801652892561983,1.0,0.0,0.9784420289855074,0.9580723862755244,0,186,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,87,0.0473917500348761,0.0511077499832026,0.0038415000308305,0.5018558329902589,,S3
standard_gnn,23,S3_strong_campaign,10,0.75,10,1,0,0,0.2366412213740458,1.0,0.382716049382716,1.0,0.0,0.9942652329749104,0.9899938814787012,0,174,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0482766670174896,0.0492069580359384,0.0039748749695718,0.5025802089949138,,S3
fcgnn,37,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,186,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,17,0.0368108330294489,0.0489248330122791,0.00346758402884,0.3975681669544428,,S3
descriptor_clustering,83,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,193,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0364817920490168,,0.001781791972462,0.4407367500243708,,S3
local_ids,41,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9995833333333332,0.9929545454545454,0,168,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3621727909776382,0.0,S3
descriptor_clustering,11,S3_strong_campaign,2,1.0,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.777,0.077330487368208,0,183,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0347999160294421,,0.002036791993305,0.4241472500143572,,S3
descriptor_clustering,67,S3_strong_campaign,5,0.75,5,1,0,0,0.0909090909090909,1.0,0.1666666666666666,1.0,0.0,0.9374444444444444,0.7836185492648365,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0394390000146813,,0.001889040984679,0.3763699580449611,,S3
descriptor_clustering,11,S3_strong_campaign,10,0.75,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,0.0,1.0,0.0,1.0,4,1,0,65,0.0434400829835794,,0.0021311659947969,0.4386444999836385,,S3
standard_gnn,53,S3_strong_campaign,10,0.75,10,1,0,0,0.2207792207792207,1.0,0.3617021276595745,1.0,0.0,0.9612549019607844,0.9258897419100875,0,181,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0483821670059114,0.0485397079610265,0.003482750034891,0.4905527920345776,,S3
standard_gnn,53,S3_strong_campaign,5,0.75,5,1,0,0,0.1329479768786127,1.0,0.2346938775510204,1.0,0.0,0.9760869565217392,0.932456824617277,0,181,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0400032500037923,0.0489392920280806,0.0031290000188164,0.4310613329871557,,S3
local_ids,101,S3_strong_campaign,10,0.75,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9690780141843972,0.9395021184347138,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3633047910407185,0.0,S3
standard_gnn,11,S3_strong_campaign,10,0.75,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,14,0.047168374992907,0.0553348329849541,0.0038861660286784,0.4889972920063883,,S3
fcgnn,23,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,174,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,16,0.0339451250038109,0.0471793340402655,0.0031877919682301,0.3796409170026891,,S3
standard_gnn,97,S3_strong_campaign,10,1.0,10,1,0,0,0.25,1.0,0.4,1.0,0.0,0.9998,0.9994339622641508,0,177,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,37,0.0481559589970856,0.0515959999756887,0.0034614579635672,0.5092654170002788,,S3
local_ids,37,S3_strong_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,186,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3905032079783268,0.0,S3
fcgnn,101,S3_strong_campaign,5,1.0,5,1,0,0,0.127906976744186,1.0,0.2268041237113402,1.0,0.0,0.9344696969696972,0.8042765966665713,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,38,0.0373410420143045,0.0483177499845624,0.0035903329844586,0.4096964999916963,,S3
standard_gnn,71,S3_strong_campaign,10,1.0,10,1,0,0,0.2125984251968504,1.0,0.3506493506493506,1.0,0.0,0.9499588477366254,0.8962316651173461,0,178,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,18,0.0471313340240158,0.0494000420439988,0.0034277910017408,0.4858399580116384,,S3
fcgnn,23,S3_strong_campaign,5,1.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,174,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,41,0.0417572499718517,0.0497929169796407,0.0032276670099236,0.5248580829938874,,S3
standard_gnn,23,S3_strong_campaign,10,1.0,10,1,0,0,0.2366412213740458,1.0,0.382716049382716,1.0,0.0,0.9942652329749104,0.9899938814787012,0,174,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,35,0.044998041994404,0.044597249943763,0.0034945420338772,0.4650198750314303,,S3
local_ids,83,S4_weak_campaign,5,0.75,5,1,0,0,0.1202346041055718,1.0,0.2146596858638743,1.0,0.0,0.9832520325203252,0.9796583390935124,1,193,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3349446670035831,0.0,S4
local_ids,53,S4_weak_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,181,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3053253749967552,0.0,S4
standard_gnn,97,S4_weak_campaign,10,1.0,10,1,0,0,0.25,1.0,0.4,1.0,0.0,0.9998,0.9994339622641508,0,177,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,35,0.0483018329832702,0.0504713340196758,0.0037405000184662,0.58826983300969,,S4
fcgnn,97,S4_weak_campaign,5,1.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,177,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,47,0.0418021249934099,0.0515692500048317,0.0042032080236822,0.4490009170258418,,S4
standard_gnn,41,S4_weak_campaign,5,0.75,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,0.9998333333333332,0.9988307692307692,0,168,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0403127499739639,0.045181416964624,0.0030724169919267,0.4354073329595849,,S4
local_ids,97,S4_weak_campaign,5,0.75,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,177,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3435331659857183,0.0,S4
standard_gnn,11,S4_weak_campaign,2,1.0,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.2966666666666666,0.0234808210333526,10,183,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0355777920340187,0.0496246659895405,0.0037162079825066,0.4787964159622788,,S4
local_ids,71,S4_weak_campaign,10,0.75,10,1,0,0,0.20844327176781,1.0,0.3449781659388646,1.0,0.0,0.8273628691983123,0.8190791284936939,19,178,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3692560840281658,0.0,S4
fcgnn,83,S4_weak_campaign,10,1.0,10,1,0,0,0.2146596858638743,1.0,0.3534482758620689,1.0,0.0,0.9016260162601626,0.8957310100577668,12,193,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,62,0.0423068749951198,0.0482129589654505,0.003768791037146,0.4521427080035209,,S4
